run_id,arm,protocol,phase,hidden_size,seed,checkpoint,state_capacity,service_case,slice_origin_instructions,simulation_instructions,observed_trace_origin_records,eligible_callbacks,pf_requested,pf_filled,pf_dropped,input_drops,pf_useful,admitted_decisions,l2_load_miss,output_drops,state_evictions,pf_issued,numerical_failures,decoder_limit_drops,l2_loads,instructions,pf_useless,pq_merged_duplicate_proxy,cycles,pf_late,completed_decisions,window,start_instructions,end_instructions,cumulative_cycles,ipc,l2_mpki,l2_load_miss_rate,useful_prefetch_coverage,miss_reduction,raw_accuracy,selected_accuracy,legacy_timeliness,request_pressure,window_cycles_saved_vs_stride,cumulative_cycles_saved_vs_stride,total_eligible_callbacks,total_admitted_decisions,total_completed_decisions,total_state_evictions,total_input_drops,total_output_drops,total_decoder_limit_drops,total_numerical_failures
cold_frozen_i1m_h16_s7_state0_mac0,frozen,cold,final,16,7,i1m,0,0,25000000,25000000,25000000,1605.0,1952.0,481.0,0.0,0.0,474.0,1605.0,326.0,0.0,0.0,1952.0,0.0,0.0,1605.0,100000.0,5.0,0.0,244103.0,0.0,1605.0,33,3200000.0,3300000.0,8087767.0,0.4096631340049078,3.26,0.2031152647975078,0.5925,0.5925,0.24282786885245902,0.24282786885245902,1.0,1.2161993769470405,28718.0,976919.0,53280.0,53280.0,53280.0,0.0,0.0,0.0,0.0,0.0
cold_frozen_i1m_h16_s7_state0_mac0,frozen,cold,final,16,7,i1m,0,0,25000000,25000000,25000000,1622.0,1954.0,482.0,0.0,0.0,474.0,1622.0,325.0,0.0,0.0,1954.0,0.0,0.0,1622.0,100000.0,5.0,0.0,243093.0,0.0,1622.0,34,3300000.0,3400000.0,8330860.0,0.4113651976815457,3.25,0.2003699136868064,0.5932415519399249,0.5932415519399249,0.24257932446264074,0.24257932446264074,1.0,1.2046855733662145,30142.0,1007061.0,54902.0,54902.0,54902.0,0.0,0.0,0.0,0.0,0.0
cold_frozen_i1m_h16_s7_state0_mac0,frozen,cold,final,16,7,i1m,0,0,25000000,25000000,25000000,1601.0,1930.0,476.0,0.0,0.0,476.0,1601.0,317.0,0.0,0.0,1930.0,0.0,0.0,1601.0,100000.0,3.0,0.0,242572.0,0.0,1601.0,35,3400000.0,3500000.0,8573432.0,0.41224873439638543,3.17,0.19800124921923798,0.5994962216624685,0.6007556675062973,0.24663212435233162,0.24663212435233162,1.0,1.2054965646470956,31097.0,1038158.0,56503.0,56503.0,56503.0,0.0,0.0,0.0,0.0,0.0
cold_frozen_i1m_h16_s7_state0_mac0,frozen,cold,final,16,7,i1m,0,0,25000000,25000000,25000000,1626.0,1954.0,483.0,0.0,0.0,472.0,1626.0,336.0,0.0,0.0,1954.0,0.0,0.0,1626.0,100000.0,4.0,0.0,245100.0,0.0,1626.0,36,3500000.0,3600000.0,8818532.0,0.4079967360261118,3.36,0.2066420664206642,0.5841584158415841,0.5841584158415841,0.24155578300921188,0.24155578300921188,1.0,1.2017220172201721,28512.0,1066670.0,58129.0,58129.0,58129.0,0.0,0.0,0.0,0.0,0.0
cold_frozen_i1m_h16_s7_state0_mac0,frozen,cold,final,16,7,i1m,0,0,25000000,25000000,25000000,1588.0,1928.0,489.0,0.0,0.0,467.0,1588.0,346.0,0.0,0.0,1928.0,0.0,0.0,1588.0,100000.0,0.0,0.0,252446.0,0.0,1588.0,37,3600000.0,3700000.0,9070978.0,0.396124319656481,3.46,0.21788413098236775,0.5744157441574416,0.5744157441574416,0.24221991701244813,0.24221991701244813,1.0,1.2141057934508817,28624.0,1095294.0,59717.0,59717.0,59717.0,0.0,0.0,0.0,0.0,0.0
cold_frozen_i1m_h16_s7_state0_mac0,frozen,cold,final,16,7,i1m,0,0,25000000,25000000,25000000,1621.0,1946.0,477.0,0.0,0.0,473.0,1621.0,327.0,0.0,0.0,1946.0,0.0,0.0,1621.0,100000.0,7.0,0.0,243001.0,0.0,1621.0,38,3700000.0,3800000.0,9313979.0,0.41152094024304425,3.27,0.20172732880937694,0.59125,0.59125,0.24306269270298048,0.24306269270298048,1.0,1.2004935225169648,27828.0,1123122.0,61338.0,61338.0,61338.0,0.0,0.0,0.0,0.0,0.0
cold_frozen_i1m_h16_s7_state0_mac0,frozen,cold,final,16,7,i1m,0,0,25000000,25000000,25000000,1610.0,1960.0,484.0,0.0,0.0,473.0,1610.0,329.0,0.0,0.0,1960.0,0.0,0.0,1610.0,100000.0,12.0,0.0,246169.0,0.0,1610.0,39,3800000.0,3900000.0,9560148.0,0.40622499177394394,3.29,0.20434782608695654,0.5905118601747815,0.5892634207240949,0.2413265306122449,0.2413265306122449,1.0,1.2173913043478262,30485.0,1153607.0,62948.0,62948.0,62948.0,0.0,0.0,0.0,0.0,0.0
cold_frozen_i1m_h16_s7_state0_mac0,frozen,cold,final,16,7,i1m,0,0,25000000,25000000,25000000,1605.0,1950.0,484.0,0.0,0.0,471.0,1605.0,328.0,0.0,0.0,1950.0,0.0,0.0,1605.0,100000.0,13.0,0.0,244377.0,0.0,1605.0,40,3900000.0,4000000.0,9804525.0,0.4092038121427139,3.28,0.2043613707165109,0.58875,0.59,0.24153846153846154,0.24153846153846154,1.0,1.2149532710280373,28942.0,1182549.0,64553.0,64553.0,64553.0,0.0,0.0,0.0,0.0,0.0
cold_frozen_i1m_h16_s7_state0_mac0,frozen,cold,final,16,7,i1m,0,0,25000000,25000000,25000000,1630.0,1964.0,491.0,0.0,0.0,472.0,1630.0,344.0,0.0,0.0,1964.0,0.0,0.0,1630.0,100000.0,5.0,0.0,248761.0,0.0,1630.0,41,4000000.0,4100000.0,10053286.0,0.4019922737084993,3.44,0.21104294478527608,0.5784313725490197,0.5784313725490197,0.24032586558044808,0.24032586558044808,1.0,1.2049079754601226,28041.0,1210590.0,66183.0,66183.0,66183.0,0.0,0.0,0.0,0.0,0.0
cold_frozen_i1m_h16_s7_state0_mac0,frozen,cold,final,16,7,i1m,0,0,25000000,25000000,25000000,1607.0,1950.0,482.0,0.0,0.0,474.0,1607.0,328.0,0.0,0.0,1950.0,0.0,0.0,1607.0,100000.0,12.0,0.0,244437.0,0.0,1607.0,42,4100000.0,4200000.0,10297723.0,0.40910336814802994,3.28,0.20410703173615433,0.5910224438902744,0.5910224438902744,0.24307692307692308,0.24307692307692308,1.0,1.2134411947728687,30756.0,1241346.0,67790.0,67790.0,67790.0,0.0,0.0,0.0,0.0,0.0
