run_id,protocol,hidden_size,checkpoint,state_capacity,macs_per_cycle,scale,comparison,quality_status,first_recorded_instructions,start_window_instructions,first_eligible_l2,first_admitted_l2,first_completed_l2,preceding_recorded_instructions,recorded_points,exit_at_instructions,exit_status,last_recorded_instructions,last_eligible_l2,last_admitted_l2,last_completed_l2,sampled_instruction_span,covered_window_instructions,exit_limiting_metrics
historical_frozen_i1m_h8_s7_state0_mac0,historical,8,i1m,0,0,interval_1m,stride,NONLOWER_WITH_TIE,15000000.0,14000000.0,243054.0,243054.0,243054.0,14000000.0,1,16000000.0,EXCEEDS,15000000.0,243054.0,243054.0,243054.0,0.0,1000000.0,
historical_frozen_i1m_h8_s7_state0_mac0,historical,8,i1m,0,0,interval_1m,stride,EXCEEDS,16000000.0,15000000.0,259166.0,259166.0,259166.0,15000000.0,3,19000000.0,NONLOWER_WITH_TIE,18000000.0,291428.0,291428.0,291428.0,2000000.0,3000000.0,legacy_timeliness
historical_frozen_i1m_h8_s7_state0_mac0,historical,8,i1m,0,0,interval_1m,stride,NONLOWER_WITH_TIE,19000000.0,18000000.0,307529.0,307529.0,307529.0,18000000.0,2,21000000.0,EXCEEDS,20000000.0,323648.0,323648.0,323648.0,1000000.0,2000000.0,
historical_frozen_i1m_h8_s7_state0_mac0,historical,8,i1m,0,0,interval_1m,stride,EXCEEDS,21000000.0,20000000.0,339766.0,339766.0,339766.0,20000000.0,1,22000000.0,NONLOWER_WITH_TIE,21000000.0,339766.0,339766.0,339766.0,0.0,1000000.0,legacy_timeliness
historical_frozen_i1m_h8_s7_state0_mac0,historical,8,i1m,0,0,interval_1m,stride,NONLOWER_WITH_TIE,22000000.0,21000000.0,355851.0,355851.0,355851.0,21000000.0,1,23000000.0,EXCEEDS,22000000.0,355851.0,355851.0,355851.0,0.0,1000000.0,
historical_frozen_i1m_h8_s7_state0_mac0,historical,8,i1m,0,0,interval_1m,stride,EXCEEDS,23000000.0,22000000.0,371982.0,371982.0,371982.0,22000000.0,1,24000000.0,NONLOWER_WITH_TIE,23000000.0,371982.0,371982.0,371982.0,0.0,1000000.0,legacy_timeliness
historical_frozen_i1m_h8_s7_state0_mac0,historical,8,i1m,0,0,interval_1m,stride,NONLOWER_WITH_TIE,24000000.0,23000000.0,388112.0,388112.0,388112.0,23000000.0,1,25000000.0,EXCEEDS,24000000.0,388112.0,388112.0,388112.0,0.0,1000000.0,
historical_frozen_i1m_h8_s7_state0_mac0,historical,8,i1m,0,0,interval_1m,stride,EXCEEDS,25000000.0,24000000.0,404219.0,404219.0,404219.0,24000000.0,1,NA,NA,25000000.0,404219.0,404219.0,404219.0,0.0,1000000.0,
historical_frozen_i1m_h8_s7_state0_mac0,historical,8,i1m,0,0,interval_1m,summer,NOT_EXCEEDS,1000000.0,0.0,16163.0,16163.0,16163.0,NA,14,15000000.0,NONLOWER_WITH_TIE,14000000.0,226959.0,226959.0,226959.0,13000000.0,14000000.0,useful_prefetch_coverage;legacy_timeliness
historical_frozen_i1m_h8_s7_state0_mac0,historical,8,i1m,0,0,interval_1m,summer,NONLOWER_WITH_TIE,15000000.0,14000000.0,243054.0,243054.0,243054.0,14000000.0,2,17000000.0,NOT_EXCEEDS,16000000.0,259166.0,259166.0,259166.0,1000000.0,2000000.0,useful_prefetch_coverage
historical_frozen_i1m_h8_s7_state0_mac0,historical,8,i1m,0,0,interval_1m,summer,NOT_EXCEEDS,17000000.0,16000000.0,275306.0,275306.0,275306.0,16000000.0,1,18000000.0,NONLOWER_WITH_TIE,17000000.0,275306.0,275306.0,275306.0,0.0,1000000.0,legacy_timeliness
historical_frozen_i1m_h8_s7_state0_mac0,historical,8,i1m,0,0,interval_1m,summer,NONLOWER_WITH_TIE,18000000.0,17000000.0,291428.0,291428.0,291428.0,17000000.0,2,20000000.0,EXCEEDS,19000000.0,307529.0,307529.0,307529.0,1000000.0,2000000.0,
historical_frozen_i1m_h8_s7_state0_mac0,historical,8,i1m,0,0,interval_1m,summer,EXCEEDS,20000000.0,19000000.0,323648.0,323648.0,323648.0,19000000.0,1,21000000.0,NOT_EXCEEDS,20000000.0,323648.0,323648.0,323648.0,0.0,1000000.0,useful_prefetch_coverage;legacy_timeliness
historical_frozen_i1m_h8_s7_state0_mac0,historical,8,i1m,0,0,interval_1m,summer,NOT_EXCEEDS,21000000.0,20000000.0,339766.0,339766.0,339766.0,20000000.0,2,23000000.0,NONLOWER_WITH_TIE,22000000.0,355851.0,355851.0,355851.0,1000000.0,2000000.0,legacy_timeliness
historical_frozen_i1m_h8_s7_state0_mac0,historical,8,i1m,0,0,interval_1m,summer,NONLOWER_WITH_TIE,23000000.0,22000000.0,371982.0,371982.0,371982.0,22000000.0,2,25000000.0,EXCEEDS,24000000.0,388112.0,388112.0,388112.0,1000000.0,2000000.0,
historical_frozen_i1m_h8_s7_state0_mac0,historical,8,i1m,0,0,interval_1m,summer,EXCEEDS,25000000.0,24000000.0,404219.0,404219.0,404219.0,24000000.0,1,NA,NA,25000000.0,404219.0,404219.0,404219.0,0.0,1000000.0,
historical_frozen_i1m_h8_s7_state0_mac0,historical,8,i1m,0,0,interval_1m,stride_and_summer,NOT_EXCEEDS,1000000.0,0.0,16163.0,16163.0,16163.0,NA,14,15000000.0,NONLOWER_WITH_TIE,14000000.0,226959.0,226959.0,226959.0,13000000.0,14000000.0,stride:legacy_timeliness;summer:useful_prefetch_coverage;summer:legacy_timeliness
historical_frozen_i1m_h8_s7_state0_mac0,historical,8,i1m,0,0,interval_1m,stride_and_summer,NONLOWER_WITH_TIE,15000000.0,14000000.0,243054.0,243054.0,243054.0,14000000.0,2,17000000.0,NOT_EXCEEDS,16000000.0,259166.0,259166.0,259166.0,1000000.0,2000000.0,summer:useful_prefetch_coverage
historical_frozen_i1m_h8_s7_state0_mac0,historical,8,i1m,0,0,interval_1m,stride_and_summer,NOT_EXCEEDS,17000000.0,16000000.0,275306.0,275306.0,275306.0,16000000.0,1,18000000.0,NONLOWER_WITH_TIE,17000000.0,275306.0,275306.0,275306.0,0.0,1000000.0,summer:legacy_timeliness
historical_frozen_i1m_h8_s7_state0_mac0,historical,8,i1m,0,0,interval_1m,stride_and_summer,NONLOWER_WITH_TIE,18000000.0,17000000.0,291428.0,291428.0,291428.0,17000000.0,3,21000000.0,NOT_EXCEEDS,20000000.0,323648.0,323648.0,323648.0,2000000.0,3000000.0,summer:useful_prefetch_coverage;summer:legacy_timeliness
historical_frozen_i1m_h8_s7_state0_mac0,historical,8,i1m,0,0,interval_1m,stride_and_summer,NOT_EXCEEDS,21000000.0,20000000.0,339766.0,339766.0,339766.0,20000000.0,2,23000000.0,NONLOWER_WITH_TIE,22000000.0,355851.0,355851.0,355851.0,1000000.0,2000000.0,summer:legacy_timeliness
historical_frozen_i1m_h8_s7_state0_mac0,historical,8,i1m,0,0,interval_1m,stride_and_summer,NONLOWER_WITH_TIE,23000000.0,22000000.0,371982.0,371982.0,371982.0,22000000.0,2,25000000.0,EXCEEDS,24000000.0,388112.0,388112.0,388112.0,1000000.0,2000000.0,
historical_frozen_i1m_h8_s7_state0_mac0,historical,8,i1m,0,0,interval_1m,stride_and_summer,EXCEEDS,25000000.0,24000000.0,404219.0,404219.0,404219.0,24000000.0,1,NA,NA,25000000.0,404219.0,404219.0,404219.0,0.0,1000000.0,
historical_frozen_i1m_h8_s7_state0_mac0,historical,8,i1m,0,0,interval_1m,offline_same_checkpoint,NONLOWER_WITH_TIE,1000000.0,0.0,16163.0,16163.0,16163.0,NA,1,2000000.0,NOT_EXCEEDS,1000000.0,16163.0,16163.0,16163.0,0.0,1000000.0,selected_accuracy;legacy_timeliness
historical_frozen_i1m_h8_s7_state0_mac0,historical,8,i1m,0,0,interval_1m,offline_same_checkpoint,NOT_EXCEEDS,2000000.0,1000000.0,32287.0,32287.0,32287.0,1000000.0,1,3000000.0,NONLOWER_WITH_TIE,2000000.0,32287.0,32287.0,32287.0,0.0,1000000.0,useful_prefetch_coverage;selected_accuracy;legacy_timeliness
historical_frozen_i1m_h8_s7_state0_mac0,historical,8,i1m,0,0,interval_1m,offline_same_checkpoint,NONLOWER_WITH_TIE,3000000.0,2000000.0,48420.0,48420.0,48420.0,2000000.0,1,4000000.0,NOT_EXCEEDS,3000000.0,48420.0,48420.0,48420.0,0.0,1000000.0,useful_prefetch_coverage;selected_accuracy;legacy_timeliness
historical_frozen_i1m_h8_s7_state0_mac0,historical,8,i1m,0,0,interval_1m,offline_same_checkpoint,NOT_EXCEEDS,4000000.0,3000000.0,64520.0,64520.0,64520.0,3000000.0,2,6000000.0,NONLOWER_WITH_TIE,5000000.0,80698.0,80698.0,80698.0,1000000.0,2000000.0,useful_prefetch_coverage;selected_accuracy;legacy_timeliness
historical_frozen_i1m_h8_s7_state0_mac0,historical,8,i1m,0,0,interval_1m,offline_same_checkpoint,NONLOWER_WITH_TIE,6000000.0,5000000.0,96824.0,96824.0,96824.0,5000000.0,3,9000000.0,NOT_EXCEEDS,8000000.0,129134.0,129134.0,129134.0,2000000.0,3000000.0,useful_prefetch_coverage;selected_accuracy;legacy_timeliness
historical_frozen_i1m_h8_s7_state0_mac0,historical,8,i1m,0,0,interval_1m,offline_same_checkpoint,NOT_EXCEEDS,9000000.0,8000000.0,145295.0,145295.0,145295.0,8000000.0,7,16000000.0,NONLOWER_WITH_TIE,15000000.0,243054.0,243054.0,243054.0,6000000.0,7000000.0,useful_prefetch_coverage;legacy_timeliness
historical_frozen_i1m_h8_s7_state0_mac0,historical,8,i1m,0,0,interval_1m,offline_same_checkpoint,NONLOWER_WITH_TIE,16000000.0,15000000.0,259166.0,259166.0,259166.0,15000000.0,6,22000000.0,NOT_EXCEEDS,21000000.0,339766.0,339766.0,339766.0,5000000.0,6000000.0,useful_prefetch_coverage;selected_accuracy;legacy_timeliness
historical_frozen_i1m_h8_s7_state0_mac0,historical,8,i1m,0,0,interval_1m,offline_same_checkpoint,NOT_EXCEEDS,22000000.0,21000000.0,355851.0,355851.0,355851.0,21000000.0,4,NA,NA,25000000.0,404219.0,404219.0,404219.0,3000000.0,4000000.0,
historical_frozen_i20m_h16_s7_state0_mac0,historical,16,i20m,0,0,cumulative,stride,NA,1000.0,0,16.0,16.0,16.0,NA,1,10000.0,NONLOWER_WITH_TIE,1000.0,16.0,16.0,16.0,0.0,NA,legacy_timeliness
historical_frozen_i20m_h16_s7_state0_mac0,historical,16,i20m,0,0,cumulative,stride,NONLOWER_WITH_TIE,10000.0,0,158.0,158.0,158.0,1000.0,1,100000.0,NOT_EXCEEDS,10000.0,158.0,158.0,158.0,0.0,NA,selected_accuracy;legacy_timeliness
historical_frozen_i20m_h16_s7_state0_mac0,historical,16,i20m,0,0,cumulative,stride,NOT_EXCEEDS,100000.0,0,1626.0,1626.0,1626.0,10000.0,251,NA,NA,25000003.0,404219.0,404219.0,404219.0,24900003.0,NA,
historical_frozen_i20m_h16_s7_state0_mac0,historical,16,i20m,0,0,cumulative,summer,NONLOWER_WITH_TIE,1000.0,0,16.0,16.0,16.0,NA,3,200000.0,NOT_EXCEEDS,100000.0,1626.0,1626.0,1626.0,99000.0,NA,useful_prefetch_coverage;selected_accuracy;legacy_timeliness
historical_frozen_i20m_h16_s7_state0_mac0,historical,16,i20m,0,0,cumulative,summer,NOT_EXCEEDS,200000.0,0,3234.0,3234.0,3234.0,100000.0,250,NA,NA,25000003.0,404219.0,404219.0,404219.0,24800003.0,NA,
historical_frozen_i20m_h16_s7_state0_mac0,historical,16,i20m,0,0,cumulative,stride_and_summer,MISSING_OR_UNDEFINED_REFERENCE,1000.0,0,16.0,16.0,16.0,NA,1,10000.0,NONLOWER_WITH_TIE,1000.0,16.0,16.0,16.0,0.0,NA,stride:legacy_timeliness;summer:useful_prefetch_coverage;summer:legacy_timeliness
historical_frozen_i20m_h16_s7_state0_mac0,historical,16,i20m,0,0,cumulative,stride_and_summer,NONLOWER_WITH_TIE,10000.0,0,158.0,158.0,158.0,1000.0,1,100000.0,NOT_EXCEEDS,10000.0,158.0,158.0,158.0,0.0,NA,stride:selected_accuracy;stride:legacy_timeliness;summer:useful_prefetch_coverage;summer:selected_accuracy;summer:legacy_timeliness
historical_frozen_i20m_h16_s7_state0_mac0,historical,16,i20m,0,0,cumulative,stride_and_summer,NOT_EXCEEDS,100000.0,0,1626.0,1626.0,1626.0,10000.0,251,NA,NA,25000003.0,404219.0,404219.0,404219.0,24900003.0,NA,
historical_frozen_i20m_h16_s7_state0_mac0,historical,16,i20m,0,0,cumulative,offline_same_checkpoint,NONLOWER_WITH_TIE,1000.0,0,16.0,16.0,16.0,NA,3,200000.0,NOT_EXCEEDS,100000.0,1626.0,1626.0,1626.0,99000.0,NA,useful_prefetch_coverage;selected_accuracy;legacy_timeliness
historical_frozen_i20m_h16_s7_state0_mac0,historical,16,i20m,0,0,cumulative,offline_same_checkpoint,NOT_EXCEEDS,200000.0,0,3234.0,3234.0,3234.0,100000.0,250,NA,NA,25000003.0,404219.0,404219.0,404219.0,24800003.0,NA,
historical_frozen_i20m_h16_s7_state0_mac0,historical,16,i20m,0,0,interval_100k,stride,NOT_EXCEEDS,100000.0,0.0,1626.0,1626.0,1626.0,NA,81,8200000.0,NONLOWER_WITH_TIE,8100000.0,130769.0,130769.0,130769.0,8000000.0,8100000.0,legacy_timeliness
historical_frozen_i20m_h16_s7_state0_mac0,historical,16,i20m,0,0,interval_100k,stride,NONLOWER_WITH_TIE,8200000.0,8100000.0,132370.0,132370.0,132370.0,8100000.0,1,8300000.0,NOT_EXCEEDS,8200000.0,132370.0,132370.0,132370.0,0.0,100000.0,selected_accuracy;legacy_timeliness
historical_frozen_i20m_h16_s7_state0_mac0,historical,16,i20m,0,0,interval_100k,stride,NOT_EXCEEDS,8300000.0,8200000.0,133996.0,133996.0,133996.0,8200000.0,53,13600000.0,NONLOWER_WITH_TIE,13500000.0,218900.0,218900.0,218900.0,5200000.0,5300000.0,legacy_timeliness
historical_frozen_i20m_h16_s7_state0_mac0,historical,16,i20m,0,0,interval_100k,stride,NONLOWER_WITH_TIE,13600000.0,13500000.0,220506.0,220506.0,220506.0,13500000.0,3,13900000.0,EXCEEDS,13800000.0,223731.0,223731.0,223731.0,200000.0,300000.0,
historical_frozen_i20m_h16_s7_state0_mac0,historical,16,i20m,0,0,interval_100k,stride,EXCEEDS,13900000.0,13800000.0,225328.0,225328.0,225328.0,13800000.0,1,14000000.0,NONLOWER_WITH_TIE,13900000.0,225328.0,225328.0,225328.0,0.0,100000.0,legacy_timeliness
historical_frozen_i20m_h16_s7_state0_mac0,historical,16,i20m,0,0,interval_100k,stride,NONLOWER_WITH_TIE,14000000.0,13900000.0,226959.0,226959.0,226959.0,13900000.0,7,14700000.0,NOT_EXCEEDS,14600000.0,236593.0,236593.0,236593.0,600000.0,700000.0,selected_accuracy;legacy_timeliness
historical_frozen_i20m_h16_s7_state0_mac0,historical,16,i20m,0,0,interval_100k,stride,NOT_EXCEEDS,14700000.0,14600000.0,238221.0,238221.0,238221.0,14600000.0,1,14800000.0,NONLOWER_WITH_TIE,14700000.0,238221.0,238221.0,238221.0,0.0,100000.0,legacy_timeliness
historical_frozen_i20m_h16_s7_state0_mac0,historical,16,i20m,0,0,interval_100k,stride,NONLOWER_WITH_TIE,14800000.0,14700000.0,239826.0,239826.0,239826.0,14700000.0,1,14900000.0,NOT_EXCEEDS,14800000.0,239826.0,239826.0,239826.0,0.0,100000.0,selected_accuracy;legacy_timeliness
historical_frozen_i20m_h16_s7_state0_mac0,historical,16,i20m,0,0,interval_100k,stride,NOT_EXCEEDS,14900000.0,14800000.0,241427.0,241427.0,241427.0,14800000.0,1,15000000.0,NONLOWER_WITH_TIE,14900000.0,241427.0,241427.0,241427.0,0.0,100000.0,legacy_timeliness
historical_frozen_i20m_h16_s7_state0_mac0,historical,16,i20m,0,0,interval_100k,stride,NONLOWER_WITH_TIE,15000000.0,14900000.0,243054.0,243054.0,243054.0,14900000.0,4,15400000.0,EXCEEDS,15300000.0,247879.0,247879.0,247879.0,300000.0,400000.0,
historical_frozen_i20m_h16_s7_state0_mac0,historical,16,i20m,0,0,interval_100k,stride,EXCEEDS,15400000.0,15300000.0,249498.0,249498.0,249498.0,15300000.0,1,15500000.0,NONLOWER_WITH_TIE,15400000.0,249498.0,249498.0,249498.0,0.0,100000.0,legacy_timeliness
historical_frozen_i20m_h16_s7_state0_mac0,historical,16,i20m,0,0,interval_100k,stride,NONLOWER_WITH_TIE,15500000.0,15400000.0,251104.0,251104.0,251104.0,15400000.0,5,16000000.0,EXCEEDS,15900000.0,257565.0,257565.0,257565.0,400000.0,500000.0,
historical_frozen_i20m_h16_s7_state0_mac0,historical,16,i20m,0,0,interval_100k,stride,EXCEEDS,16000000.0,15900000.0,259166.0,259166.0,259166.0,15900000.0,1,16100000.0,NONLOWER_WITH_TIE,16000000.0,259166.0,259166.0,259166.0,0.0,100000.0,legacy_timeliness
historical_frozen_i20m_h16_s7_state0_mac0,historical,16,i20m,0,0,interval_100k,stride,NONLOWER_WITH_TIE,16100000.0,16000000.0,260786.0,260786.0,260786.0,16000000.0,2,16300000.0,NOT_EXCEEDS,16200000.0,262389.0,262389.0,262389.0,100000.0,200000.0,selected_accuracy;legacy_timeliness
historical_frozen_i20m_h16_s7_state0_mac0,historical,16,i20m,0,0,interval_100k,stride,NOT_EXCEEDS,16300000.0,16200000.0,264019.0,264019.0,264019.0,16200000.0,1,16400000.0,NONLOWER_WITH_TIE,16300000.0,264019.0,264019.0,264019.0,0.0,100000.0,legacy_timeliness
historical_frozen_i20m_h16_s7_state0_mac0,historical,16,i20m,0,0,interval_100k,stride,NONLOWER_WITH_TIE,16400000.0,16300000.0,265618.0,265618.0,265618.0,16300000.0,2,16600000.0,EXCEEDS,16500000.0,267224.0,267224.0,267224.0,100000.0,200000.0,
historical_frozen_i20m_h16_s7_state0_mac0,historical,16,i20m,0,0,interval_100k,stride,EXCEEDS,16600000.0,16500000.0,268845.0,268845.0,268845.0,16500000.0,1,16700000.0,NONLOWER_WITH_TIE,16600000.0,268845.0,268845.0,268845.0,0.0,100000.0,legacy_timeliness
historical_frozen_i20m_h16_s7_state0_mac0,historical,16,i20m,0,0,interval_100k,stride,NONLOWER_WITH_TIE,16700000.0,16600000.0,270454.0,270454.0,270454.0,16600000.0,5,17200000.0,NOT_EXCEEDS,17100000.0,276911.0,276911.0,276911.0,400000.0,500000.0,selected_accuracy;legacy_timeliness
historical_frozen_i20m_h16_s7_state0_mac0,historical,16,i20m,0,0,interval_100k,stride,NOT_EXCEEDS,17200000.0,17100000.0,278510.0,278510.0,278510.0,17100000.0,1,17300000.0,EXCEEDS,17200000.0,278510.0,278510.0,278510.0,0.0,100000.0,
historical_frozen_i20m_h16_s7_state0_mac0,historical,16,i20m,0,0,interval_100k,stride,EXCEEDS,17300000.0,17200000.0,280137.0,280137.0,280137.0,17200000.0,1,17400000.0,NONLOWER_WITH_TIE,17300000.0,280137.0,280137.0,280137.0,0.0,100000.0,legacy_timeliness
historical_frozen_i20m_h16_s7_state0_mac0,historical,16,i20m,0,0,interval_100k,stride,NONLOWER_WITH_TIE,17400000.0,17300000.0,281742.0,281742.0,281742.0,17300000.0,3,17700000.0,EXCEEDS,17600000.0,284974.0,284974.0,284974.0,200000.0,300000.0,
historical_frozen_i20m_h16_s7_state0_mac0,historical,16,i20m,0,0,interval_100k,stride,EXCEEDS,17700000.0,17600000.0,286573.0,286573.0,286573.0,17600000.0,1,17800000.0,NONLOWER_WITH_TIE,17700000.0,286573.0,286573.0,286573.0,0.0,100000.0,legacy_timeliness
historical_frozen_i20m_h16_s7_state0_mac0,historical,16,i20m,0,0,interval_100k,stride,NONLOWER_WITH_TIE,17800000.0,17700000.0,288198.0,288198.0,288198.0,17700000.0,6,18400000.0,NOT_EXCEEDS,18300000.0,296254.0,296254.0,296254.0,500000.0,600000.0,selected_accuracy;legacy_timeliness
historical_frozen_i20m_h16_s7_state0_mac0,historical,16,i20m,0,0,interval_100k,stride,NOT_EXCEEDS,18400000.0,18300000.0,297876.0,297876.0,297876.0,18300000.0,1,18500000.0,NONLOWER_WITH_TIE,18400000.0,297876.0,297876.0,297876.0,0.0,100000.0,legacy_timeliness
historical_frozen_i20m_h16_s7_state0_mac0,historical,16,i20m,0,0,interval_100k,stride,NONLOWER_WITH_TIE,18500000.0,18400000.0,299480.0,299480.0,299480.0,18400000.0,17,20200000.0,EXCEEDS,20100000.0,325272.0,325272.0,325272.0,1600000.0,1700000.0,
historical_frozen_i20m_h16_s7_state0_mac0,historical,16,i20m,0,0,interval_100k,stride,EXCEEDS,20200000.0,20100000.0,326880.0,326880.0,326880.0,20100000.0,2,20400000.0,NONLOWER_WITH_TIE,20300000.0,328499.0,328499.0,328499.0,100000.0,200000.0,legacy_timeliness
historical_frozen_i20m_h16_s7_state0_mac0,historical,16,i20m,0,0,interval_100k,stride,NONLOWER_WITH_TIE,20400000.0,20300000.0,330095.0,330095.0,330095.0,20300000.0,22,22600000.0,NOT_EXCEEDS,22500000.0,363923.0,363923.0,363923.0,2100000.0,2200000.0,selected_accuracy;legacy_timeliness
historical_frozen_i20m_h16_s7_state0_mac0,historical,16,i20m,0,0,interval_100k,stride,NOT_EXCEEDS,22600000.0,22500000.0,365548.0,365548.0,365548.0,22500000.0,1,22700000.0,EXCEEDS,22600000.0,365548.0,365548.0,365548.0,0.0,100000.0,
historical_frozen_i20m_h16_s7_state0_mac0,historical,16,i20m,0,0,interval_100k,stride,EXCEEDS,22700000.0,22600000.0,367154.0,367154.0,367154.0,22600000.0,1,22800000.0,NONLOWER_WITH_TIE,22700000.0,367154.0,367154.0,367154.0,0.0,100000.0,legacy_timeliness
historical_frozen_i20m_h16_s7_state0_mac0,historical,16,i20m,0,0,interval_100k,stride,NONLOWER_WITH_TIE,22800000.0,22700000.0,368760.0,368760.0,368760.0,22700000.0,1,22900000.0,EXCEEDS,22800000.0,368760.0,368760.0,368760.0,0.0,100000.0,
historical_frozen_i20m_h16_s7_state0_mac0,historical,16,i20m,0,0,interval_100k,stride,EXCEEDS,22900000.0,22800000.0,370379.0,370379.0,370379.0,22800000.0,1,23000000.0,NONLOWER_WITH_TIE,22900000.0,370379.0,370379.0,370379.0,0.0,100000.0,legacy_timeliness
historical_frozen_i20m_h16_s7_state0_mac0,historical,16,i20m,0,0,interval_100k,stride,NONLOWER_WITH_TIE,23000000.0,22900000.0,371982.0,371982.0,371982.0,22900000.0,6,23600000.0,NOT_EXCEEDS,23500000.0,380035.0,380035.0,380035.0,500000.0,600000.0,selected_accuracy;legacy_timeliness
historical_frozen_i20m_h16_s7_state0_mac0,historical,16,i20m,0,0,interval_100k,stride,NOT_EXCEEDS,23600000.0,23500000.0,381660.0,381660.0,381660.0,23500000.0,1,23700000.0,NONLOWER_WITH_TIE,23600000.0,381660.0,381660.0,381660.0,0.0,100000.0,legacy_timeliness
historical_frozen_i20m_h16_s7_state0_mac0,historical,16,i20m,0,0,interval_100k,stride,NONLOWER_WITH_TIE,23700000.0,23600000.0,383262.0,383262.0,383262.0,23600000.0,5,24200000.0,EXCEEDS,24100000.0,389717.0,389717.0,389717.0,400000.0,500000.0,
historical_frozen_i20m_h16_s7_state0_mac0,historical,16,i20m,0,0,interval_100k,stride,EXCEEDS,24200000.0,24100000.0,391320.0,391320.0,391320.0,24100000.0,1,24300000.0,NONLOWER_WITH_TIE,24200000.0,391320.0,391320.0,391320.0,0.0,100000.0,legacy_timeliness
historical_frozen_i20m_h16_s7_state0_mac0,historical,16,i20m,0,0,interval_100k,stride,NONLOWER_WITH_TIE,24300000.0,24200000.0,392940.0,392940.0,392940.0,24200000.0,4,24700000.0,NOT_EXCEEDS,24600000.0,397768.0,397768.0,397768.0,300000.0,400000.0,selected_accuracy;legacy_timeliness
historical_frozen_i20m_h16_s7_state0_mac0,historical,16,i20m,0,0,interval_100k,stride,NOT_EXCEEDS,24700000.0,24600000.0,399393.0,399393.0,399393.0,24600000.0,1,24800000.0,NONLOWER_WITH_TIE,24700000.0,399393.0,399393.0,399393.0,0.0,100000.0,legacy_timeliness
historical_frozen_i20m_h16_s7_state0_mac0,historical,16,i20m,0,0,interval_100k,stride,NONLOWER_WITH_TIE,24800000.0,24700000.0,400990.0,400990.0,400990.0,24700000.0,3,NA,NA,25000000.0,404219.0,404219.0,404219.0,200000.0,300000.0,
historical_frozen_i20m_h16_s7_state0_mac0,historical,16,i20m,0,0,interval_100k,summer,NONLOWER_WITH_TIE,100000.0,0.0,1626.0,1626.0,1626.0,NA,1,200000.0,NOT_EXCEEDS,100000.0,1626.0,1626.0,1626.0,0.0,100000.0,useful_prefetch_coverage;selected_accuracy;legacy_timeliness
historical_frozen_i20m_h16_s7_state0_mac0,historical,16,i20m,0,0,interval_100k,summer,NOT_EXCEEDS,200000.0,100000.0,3234.0,3234.0,3234.0,100000.0,1,300000.0,NONLOWER_WITH_TIE,200000.0,3234.0,3234.0,3234.0,0.0,100000.0,useful_prefetch_coverage;selected_accuracy;legacy_timeliness
historical_frozen_i20m_h16_s7_state0_mac0,historical,16,i20m,0,0,interval_100k,summer,NONLOWER_WITH_TIE,300000.0,200000.0,4841.0,4841.0,4841.0,200000.0,1,400000.0,NOT_EXCEEDS,300000.0,4841.0,4841.0,4841.0,0.0,100000.0,useful_prefetch_coverage;selected_accuracy;legacy_timeliness
historical_frozen_i20m_h16_s7_state0_mac0,historical,16,i20m,0,0,interval_100k,summer,NOT_EXCEEDS,400000.0,300000.0,6463.0,6463.0,6463.0,300000.0,1,500000.0,NONLOWER_WITH_TIE,400000.0,6463.0,6463.0,6463.0,0.0,100000.0,useful_prefetch_coverage;selected_accuracy;legacy_timeliness
historical_frozen_i20m_h16_s7_state0_mac0,historical,16,i20m,0,0,interval_100k,summer,NONLOWER_WITH_TIE,500000.0,400000.0,8067.0,8067.0,8067.0,400000.0,1,600000.0,NOT_EXCEEDS,500000.0,8067.0,8067.0,8067.0,0.0,100000.0,useful_prefetch_coverage;selected_accuracy;legacy_timeliness
historical_frozen_i20m_h16_s7_state0_mac0,historical,16,i20m,0,0,interval_100k,summer,NOT_EXCEEDS,600000.0,500000.0,9693.0,9693.0,9693.0,500000.0,1,700000.0,NONLOWER_WITH_TIE,600000.0,9693.0,9693.0,9693.0,0.0,100000.0,useful_prefetch_coverage;selected_accuracy;legacy_timeliness
historical_frozen_i20m_h16_s7_state0_mac0,historical,16,i20m,0,0,interval_100k,summer,NONLOWER_WITH_TIE,700000.0,600000.0,11302.0,11302.0,11302.0,600000.0,3,1000000.0,NOT_EXCEEDS,900000.0,14529.0,14529.0,14529.0,200000.0,300000.0,useful_prefetch_coverage;selected_accuracy;legacy_timeliness
historical_frozen_i20m_h16_s7_state0_mac0,historical,16,i20m,0,0,interval_100k,summer,NOT_EXCEEDS,1000000.0,900000.0,16163.0,16163.0,16163.0,900000.0,1,1100000.0,NONLOWER_WITH_TIE,1000000.0,16163.0,16163.0,16163.0,0.0,100000.0,useful_prefetch_coverage;selected_accuracy;legacy_timeliness
historical_frozen_i20m_h16_s7_state0_mac0,historical,16,i20m,0,0,interval_100k,summer,NONLOWER_WITH_TIE,1100000.0,1000000.0,17763.0,17763.0,17763.0,1000000.0,20,3100000.0,NOT_EXCEEDS,3000000.0,48420.0,48420.0,48420.0,1900000.0,2000000.0,useful_prefetch_coverage;selected_accuracy;legacy_timeliness
historical_frozen_i20m_h16_s7_state0_mac0,historical,16,i20m,0,0,interval_100k,summer,NOT_EXCEEDS,3100000.0,3000000.0,50041.0,50041.0,50041.0,3000000.0,2,3300000.0,NONLOWER_WITH_TIE,3200000.0,51642.0,51642.0,51642.0,100000.0,200000.0,useful_prefetch_coverage;selected_accuracy;legacy_timeliness
