run_id,arm,protocol,phase,hidden_size,seed,checkpoint,state_capacity,service_case,slice_origin_instructions,simulation_instructions,observed_trace_origin_records,eligible_callbacks,pf_requested,pf_filled,pf_dropped,input_drops,pf_useful,admitted_decisions,l2_load_miss,output_drops,state_evictions,pf_issued,numerical_failures,decoder_limit_drops,l2_loads,instructions,pf_useless,pq_merged_duplicate_proxy,cycles,pf_late,completed_decisions,window,start_instructions,end_instructions,cumulative_cycles,ipc,l2_mpki,l2_load_miss_rate,useful_prefetch_coverage,miss_reduction,raw_accuracy,selected_accuracy,legacy_timeliness,request_pressure,window_cycles_saved_vs_stride,cumulative_cycles_saved_vs_stride,total_eligible_callbacks,total_admitted_decisions,total_completed_decisions,total_state_evictions,total_input_drops,total_output_drops,total_decoder_limit_drops,total_numerical_failures
cold_frozen_i1m_h8_s7_state64_mac0,frozen,cold,final,8,7,i1m,64,0,25000000,25000000,25000000,16126.0,19438.0,4849.0,0.0,0.0,4685.0,16126.0,3404.0,0.0,0.0,19438.0,0.0,0.0,16125.0,1000000.0,129.0,0.0,2471477.0,0.0,16126.0,6,5000000.0,6000000.0,14729196.0,0.40461634884726827,3.404,0.21110077519379844,0.5791816046482878,0.5791816046482878,0.24102273896491408,0.24102273896491408,1.0,1.2054573643410853,285481.0,1757140.0,96857.0,96857.0,96857.0,0.0,0.0,0.0,0.0,0.0
cold_frozen_i1m_h8_s7_state64_mac0,frozen,cold,final,8,7,i1m,64,0,25000000,25000000,25000000,16179.0,19442.0,4840.0,0.0,0.0,4703.0,16179.0,3387.0,0.0,0.0,19442.0,0.0,0.0,16180.0,1000000.0,151.0,0.0,2455836.0,0.0,16179.0,7,6000000.0,7000000.0,17185032.0,0.4071933142115353,3.387,0.20933250927070457,0.5813349814585909,0.5813349814585909,0.24189898158625656,0.24189898158625656,1.0,1.2016069221260817,273303.0,2030443.0,113036.0,113036.0,113036.0,0.0,0.0,0.0,0.0,0.0
cold_frozen_i1m_h8_s7_state64_mac0,frozen,cold,final,8,7,i1m,64,0,25000000,25000000,25000000,16131.0,19520.0,4847.0,0.0,0.0,4726.0,16131.0,3291.0,0.0,0.0,19520.0,0.0,0.0,16131.0,1000000.0,131.0,0.0,2442874.0,0.0,16131.0,8,7000000.0,8000000.0,19627906.0,0.40935390036489805,3.291,0.20401710991259067,0.5894973181988274,0.5894973181988274,0.2421106557377049,0.2421106557377049,1.0,1.2100923687310148,284824.0,2315267.0,129167.0,129167.0,129167.0,0.0,0.0,0.0,0.0,0.0
cold_frozen_i1m_h8_s7_state64_mac0,frozen,cold,final,8,7,i1m,64,0,25000000,25000000,25000000,16161.0,19438.0,4832.0,0.0,0.0,4704.0,16161.0,3385.0,0.0,0.0,19438.0,0.0,0.0,16161.0,1000000.0,140.0,0.0,2468754.0,0.0,16161.0,9,8000000.0,9000000.0,22096660.0,0.4050626348352246,3.385,0.2094548604665553,0.5815304734825071,0.5815304734825071,0.2420002057824879,0.2420002057824879,1.0,1.2027721056865293,278350.0,2593617.0,145328.0,145328.0,145328.0,0.0,0.0,0.0,0.0,0.0
cold_frozen_i1m_h8_s7_state64_mac0,frozen,cold,final,8,7,i1m,64,0,25000000,25000000,25000000,16148.0,19376.0,4799.0,0.0,0.0,4695.0,16148.0,3353.0,0.0,0.0,19376.0,0.0,0.0,16148.0,1000000.0,98.0,0.0,2449635.0,0.0,16148.0,10,9000000.0,10000000.0,24546295.0,0.40822408236329083,3.353,0.2076418132276443,0.5833747514910537,0.5833747514910537,0.24231007431874485,0.24231007431874485,1.0,1.19990091652217,279473.0,2873090.0,161476.0,161476.0,161476.0,0.0,0.0,0.0,0.0,0.0
cold_frozen_i1m_h8_s7_state64_mac0,frozen,cold,final,8,7,i1m,64,0,25000000,25000000,25000000,16137.0,19396.0,4798.0,0.0,0.0,4718.0,16137.0,3296.0,0.0,0.0,19396.0,0.0,0.0,16137.0,1000000.0,81.0,0.0,2447084.0,1.0,16137.0,11,10000000.0,11000000.0,26993379.0,0.408649641777724,3.296,0.20425109995662144,0.5887197404542052,0.5887197404542052,0.24324603010930088,0.24324603010930088,0.9997880906971816,1.2019582326330793,283469.0,3156559.0,177613.0,177613.0,177613.0,0.0,0.0,0.0,0.0,0.0
cold_frozen_i1m_h8_s7_state64_mac0,frozen,cold,final,8,7,i1m,64,0,25000000,25000000,25000000,16443.0,19176.0,4831.0,0.0,0.0,4600.0,16443.0,4041.0,0.0,0.0,19176.0,0.0,0.0,16443.0,1000000.0,154.0,0.0,2568013.0,12.0,16443.0,12,11000000.0,12000000.0,29561392.0,0.3894061283957675,4.041,0.24575807334428024,0.5323457933109593,0.5323457933109593,0.23988318731748018,0.23988318731748018,0.997398091934085,1.1662105455208904,261154.0,3417713.0,194056.0,194056.0,194056.0,0.0,0.0,0.0,0.0,0.0
cold_frozen_i1m_h8_s7_state64_mac0,frozen,cold,final,8,7,i1m,64,0,25000000,25000000,25000000,16477.0,18974.0,4830.0,0.0,0.0,4582.0,16477.0,4180.0,0.0,0.0,18974.0,0.0,0.0,16477.0,1000000.0,240.0,0.0,2609593.0,5.0,16477.0,13,12000000.0,13000000.0,32170985.0,0.3832015183976965,4.18,0.25368695757722887,0.5229996575733363,0.5228855153521288,0.24148835248234427,0.24148835248234427,0.9989099629387399,1.1515445772895552,272310.0,3690023.0,210533.0,210533.0,210533.0,0.0,0.0,0.0,0.0,0.0
cold_frozen_i1m_h8_s7_state64_mac0,frozen,cold,final,8,7,i1m,64,0,25000000,25000000,25000000,16478.0,19644.0,5321.0,0.0,0.0,4985.0,16478.0,4075.0,0.0,30.0,19644.0,0.0,0.0,16478.0,1000000.0,384.0,0.0,2601133.0,5.0,16478.0,14,13000000.0,14000000.0,34772118.0,0.38444785406974574,4.075,0.2472994295424202,0.5502814880229606,0.550171100562976,0.2537670535532478,0.2537670535532478,0.998997995991984,1.1921349678359023,307236.0,3997259.0,227011.0,227011.0,227011.0,30.0,0.0,0.0,0.0,0.0
cold_frozen_i1m_h8_s7_state64_mac0,frozen,cold,final,8,7,i1m,64,0,25000000,25000000,25000000,16096.0,19414.0,4861.0,0.0,0.0,4738.0,16096.0,3310.0,0.0,0.0,19414.0,0.0,0.0,16096.0,1000000.0,148.0,0.0,2449209.0,0.0,16096.0,15,14000000.0,15000000.0,37221327.0,0.408295086291125,3.31,0.20564115308151093,0.5887176938369781,0.5887176938369781,0.244050685072628,0.244050685072628,1.0,1.206138170974155,286505.0,4283764.0,243107.0,243107.0,243107.0,30.0,0.0,0.0,0.0,0.0
cold_frozen_i1m_h8_s7_state64_mac0,frozen,cold,final,8,7,i1m,64,0,25000000,25000000,25000000,16111.0,19480.0,4837.0,0.0,0.0,4729.0,16111.0,3299.0,0.0,0.0,19480.0,0.0,0.0,16111.0,1000000.0,129.0,0.0,2449919.0,0.0,16111.0,16,15000000.0,16000000.0,39671246.0,0.4081767601296206,3.299,0.2047669294270995,0.5890632785251619,0.5890632785251619,0.2427618069815195,0.2427618069815195,1.0,1.2091117869778412,286056.0,4569820.0,259218.0,259218.0,259218.0,30.0,0.0,0.0,0.0,0.0
cold_frozen_i1m_h8_s7_state64_mac0,frozen,cold,final,8,7,i1m,64,0,25000000,25000000,25000000,16140.0,19364.0,4799.0,0.0,0.0,4707.0,16140.0,3331.0,0.0,0.0,19364.0,0.0,0.0,16140.0,1000000.0,84.0,0.0,2452646.0,0.0,16140.0,17,16000000.0,17000000.0,42123892.0,0.40772292454761105,3.331,0.2063816604708798,0.5855934312017915,0.5855934312017915,0.2430799421607106,0.2430799421607106,1.0,1.1997521685254027,290119.0,4859939.0,275358.0,275358.0,275358.0,30.0,0.0,0.0,0.0,0.0
cold_frozen_i1m_h8_s7_state64_mac0,frozen,cold,final,8,7,i1m,64,0,25000000,25000000,25000000,16122.0,19324.0,4778.0,0.0,0.0,4703.0,16122.0,3343.0,0.0,0.0,19324.0,0.0,0.0,16122.0,1000000.0,82.0,0.0,2457060.0,0.0,16122.0,18,17000000.0,18000000.0,44580952.0,0.4069904682832328,3.343,0.20735640739362363,0.5845140442455878,0.5845140442455878,0.2433761126060857,0.2433761126060857,1.0,1.1986105942190795,277595.0,5137534.0,291480.0,291480.0,291480.0,30.0,0.0,0.0,0.0,0.0
cold_frozen_i1m_h8_s7_state64_mac0,frozen,cold,final,8,7,i1m,64,0,25000000,25000000,25000000,16101.0,19440.0,4808.0,0.0,0.0,4732.0,16101.0,3267.0,0.0,0.0,19440.0,0.0,0.0,16101.0,1000000.0,83.0,0.0,2446176.0,0.0,16101.0,19,18000000.0,19000000.0,47027128.0,0.40880132909488115,3.267,0.2029066517607602,0.591573946743343,0.591573946743343,0.2434156378600823,0.2434156378600823,1.0,1.2073784237003913,293667.0,5431201.0,307581.0,307581.0,307581.0,30.0,0.0,0.0,0.0,0.0
cold_frozen_i1m_h8_s7_state64_mac0,frozen,cold,final,8,7,i1m,64,0,25000000,25000000,25000000,16119.0,19472.0,4816.0,0.0,0.0,4712.0,16119.0,3309.0,0.0,0.0,19472.0,0.0,0.0,16119.0,1000000.0,87.0,0.0,2444857.0,0.0,16119.0,20,19000000.0,20000000.0,49471985.0,0.409021877353154,3.309,0.205285687697748,0.5874579229522503,0.5874579229522503,0.24198849630238292,0.24198849630238292,1.0,1.2080153855698244,286886.0,5718087.0,323700.0,323700.0,323700.0,30.0,0.0,0.0,0.0,0.0
