run_id,arm,protocol,phase,hidden_size,seed,checkpoint,state_capacity,service_case,slice_origin_instructions,simulation_instructions,observed_trace_origin_records,eligible_callbacks,pf_requested,pf_filled,pf_dropped,input_drops,pf_useful,admitted_decisions,l2_load_miss,output_drops,state_evictions,pf_issued,numerical_failures,decoder_limit_drops,l2_loads,instructions,pf_useless,pq_merged_duplicate_proxy,cycles,pf_late,completed_decisions,window,start_instructions,end_instructions,cumulative_cycles,ipc,l2_mpki,l2_load_miss_rate,useful_prefetch_coverage,miss_reduction,raw_accuracy,selected_accuracy,legacy_timeliness,request_pressure,window_cycles_saved_vs_stride,cumulative_cycles_saved_vs_stride,total_eligible_callbacks,total_admitted_decisions,total_completed_decisions,total_state_evictions,total_input_drops,total_output_drops,total_decoder_limit_drops,total_numerical_failures
cold_frozen_i1m_h16_s7_state0_mac0,frozen,cold,final,16,7,i1m,0,0,25000000,25000000,25000000,16118.0,19438.0,4835.0,0.0,0.0,4737.0,16118.0,3289.0,0.0,0.0,19438.0,0.0,0.0,16118.0,1000000.0,104.0,0.0,2439661.0,0.0,16118.0,21,20000000.0,21000000.0,51845915.0,0.4098930138244617,3.289,0.204057575381561,0.5902068278096188,0.5902068278096188,0.2436979113077477,0.2436979113077477,1.0,1.2059808909293956,291631.0,6075449.0,339818.0,339818.0,339818.0,0.0,0.0,0.0,0.0,0.0
cold_frozen_i1m_h16_s7_state0_mac0,frozen,cold,final,16,7,i1m,0,0,25000000,25000000,25000000,16084.0,19422.0,4830.0,0.0,0.0,4727.0,16084.0,3311.0,0.0,0.0,19422.0,0.0,0.0,16084.0,1000000.0,102.0,0.0,2458458.0,0.0,16084.0,22,21000000.0,22000000.0,54304373.0,0.40675903350799564,3.311,0.20585675205172843,0.5880816123413785,0.5880816123413785,0.24338379157656267,0.24338379157656267,1.0,1.207535438945536,285886.0,6361335.0,355902.0,355902.0,355902.0,0.0,0.0,0.0,0.0,0.0
cold_frozen_i1m_h16_s7_state0_mac0,frozen,cold,final,16,7,i1m,0,0,25000000,25000000,25000000,16132.0,19594.0,4862.0,0.0,0.0,4737.0,16132.0,3308.0,0.0,0.0,19594.0,0.0,0.0,16132.0,1000000.0,111.0,0.0,2447788.0,0.0,16132.0,23,22000000.0,23000000.0,56752161.0,0.40853211144102347,3.308,0.20505826927845278,0.5888129272840273,0.5888129272840273,0.24175768092273145,0.24175768092273145,1.0,1.2146045127696503,278730.0,6640065.0,372034.0,372034.0,372034.0,0.0,0.0,0.0,0.0,0.0
cold_frozen_i1m_h16_s7_state0_mac0,frozen,cold,final,16,7,i1m,0,0,25000000,25000000,25000000,16130.0,19620.0,4855.0,0.0,0.0,4717.0,16130.0,3310.0,0.0,0.0,19620.0,0.0,0.0,16130.0,1000000.0,143.0,0.0,2436602.0,0.0,16130.0,24,23000000.0,24000000.0,59188763.0,0.4104076086287379,3.31,0.20520768753874769,0.5876417092313442,0.5876417092313442,0.24041794087665647,0.24041794087665647,1.0,1.2163670179789212,275182.0,6915247.0,388164.0,388164.0,388164.0,0.0,0.0,0.0,0.0,0.0
cold_frozen_i1m_h16_s7_state0_mac0,frozen,cold,final,16,7,i1m,0,0,25000000,25000000,25000000,16107.0,19448.0,4826.0,0.0,0.0,4756.0,16107.0,3224.0,0.0,0.0,19448.0,0.0,0.0,16107.0,1000000.0,91.0,0.0,2308412.0,0.0,16107.0,25,24000000.0,25000000.0,61497175.0,0.43319823324432555,3.224,0.20016142050040356,0.5959899749373434,0.5959899749373434,0.24454956807897985,0.24454956807897985,1.0,1.2074253430185633,85303.0,7000550.0,404271.0,404271.0,404271.0,0.0,0.0,0.0,0.0,0.0
cold_frozen_i1m_h8_s7_state0_mac0,frozen,cold,final,8,7,i1m,0,0,25000000,25000000,25000000,16196.0,19443.0,5113.0,0.0,0.0,5039.0,16196.0,3556.0,0.0,0.0,19443.0,0.0,0.0,16195.0,1000000.0,32.0,0.0,2468218.0,0.0,16196.0,1,0.0,1000000.0,2468218.0,0.4051505985289792,3.556,0.21957394257486879,0.5862710878417685,0.5862710878417685,0.25916782389548937,0.25916782389548937,1.0,1.2005557270762581,314839.0,314839.0,16196.0,16196.0,16196.0,0.0,0.0,0.0,0.0,0.0
cold_frozen_i1m_h8_s7_state0_mac0,frozen,cold,final,8,7,i1m,0,0,25000000,25000000,25000000,16124.0,19332.0,4769.0,0.0,0.0,4706.0,16124.0,3310.0,0.0,0.0,19332.0,0.0,0.0,16125.0,1000000.0,55.0,0.0,2448510.0,0.0,16124.0,2,1000000.0,2000000.0,4916728.0,0.40841164626650495,3.31,0.20527131782945737,0.5870758483033932,0.5870758483033932,0.24343058141940824,0.24343058141940824,1.0,1.1988837209302325,278722.0,593561.0,32320.0,32320.0,32320.0,0.0,0.0,0.0,0.0,0.0
cold_frozen_i1m_h8_s7_state0_mac0,frozen,cold,final,8,7,i1m,0,0,25000000,25000000,25000000,16133.0,19380.0,4782.0,0.0,0.0,4714.0,16133.0,3287.0,0.0,0.0,19380.0,0.0,0.0,16133.0,1000000.0,65.0,0.0,2443451.0,0.0,16133.0,3,2000000.0,3000000.0,7360179.0,0.4092572349517138,3.287,0.20374387900576457,0.5891763529558806,0.5891763529558806,0.24324045407636738,0.24324045407636738,1.0,1.2012644889357218,292046.0,885607.0,48453.0,48453.0,48453.0,0.0,0.0,0.0,0.0,0.0
cold_frozen_i1m_h8_s7_state0_mac0,frozen,cold,final,8,7,i1m,0,0,25000000,25000000,25000000,16100.0,19470.0,4808.0,0.0,0.0,4731.0,16100.0,3272.0,0.0,0.0,19470.0,0.0,0.0,16100.0,1000000.0,65.0,0.0,2446499.0,1.0,16100.0,4,3000000.0,4000000.0,9806678.0,0.4087473569374032,3.272,0.20322981366459628,0.591079460269865,0.5912043978010995,0.24298921417565486,0.24298921417565486,0.9997886728655959,1.2093167701863354,294789.0,1180396.0,64553.0,64553.0,64553.0,0.0,0.0,0.0,0.0,0.0
cold_frozen_i1m_h8_s7_state0_mac0,frozen,cold,final,8,7,i1m,0,0,25000000,25000000,25000000,16178.0,19532.0,4821.0,0.0,0.0,4720.0,16178.0,3324.0,0.0,0.0,19532.0,0.0,0.0,16178.0,1000000.0,107.0,0.0,2451041.0,1.0,16178.0,5,4000000.0,5000000.0,12257719.0,0.40798991122547523,3.324,0.20546421065644702,0.5867727498756837,0.5867727498756837,0.24165472045873437,0.24165472045873437,0.9997881804702393,1.2073185807887254,291263.0,1471659.0,80731.0,80731.0,80731.0,0.0,0.0,0.0,0.0,0.0
cold_frozen_i1m_h8_s7_state0_mac0,frozen,cold,final,8,7,i1m,0,0,25000000,25000000,25000000,16126.0,19438.0,4849.0,0.0,0.0,4685.0,16126.0,3404.0,0.0,0.0,19438.0,0.0,0.0,16125.0,1000000.0,129.0,0.0,2471477.0,0.0,16126.0,6,5000000.0,6000000.0,14729196.0,0.40461634884726827,3.404,0.21110077519379844,0.5791816046482878,0.5791816046482878,0.24102273896491408,0.24102273896491408,1.0,1.2054573643410853,285481.0,1757140.0,96857.0,96857.0,96857.0,0.0,0.0,0.0,0.0,0.0
cold_frozen_i1m_h8_s7_state0_mac0,frozen,cold,final,8,7,i1m,0,0,25000000,25000000,25000000,16179.0,19442.0,4840.0,0.0,0.0,4703.0,16179.0,3387.0,0.0,0.0,19442.0,0.0,0.0,16180.0,1000000.0,151.0,0.0,2455836.0,0.0,16179.0,7,6000000.0,7000000.0,17185032.0,0.4071933142115353,3.387,0.20933250927070457,0.5813349814585909,0.5813349814585909,0.24189898158625656,0.24189898158625656,1.0,1.2016069221260817,273303.0,2030443.0,113036.0,113036.0,113036.0,0.0,0.0,0.0,0.0,0.0
cold_frozen_i1m_h8_s7_state0_mac0,frozen,cold,final,8,7,i1m,0,0,25000000,25000000,25000000,16131.0,19520.0,4847.0,0.0,0.0,4726.0,16131.0,3291.0,0.0,0.0,19520.0,0.0,0.0,16131.0,1000000.0,131.0,0.0,2442874.0,0.0,16131.0,8,7000000.0,8000000.0,19627906.0,0.40935390036489805,3.291,0.20401710991259067,0.5894973181988274,0.5894973181988274,0.2421106557377049,0.2421106557377049,1.0,1.2100923687310148,284824.0,2315267.0,129167.0,129167.0,129167.0,0.0,0.0,0.0,0.0,0.0
