run_id,arm,protocol,phase,hidden_size,seed,checkpoint,state_capacity,service_case,slice_origin_instructions,simulation_instructions,observed_trace_origin_records,eligible_callbacks,pf_requested,published_versions,positive_actions,training_drops,instructions,l2_load_miss,l2_loads,pf_issued,pq_merged_duplicate_proxy,pf_useful,pf_late,decoder_limit_drops,pf_filled,training_sample_exposures,admitted_decisions,completed_decisions,supervised_decisions,completed_updates,cycles,numerical_failures,pf_useless,state_evictions,input_drops,pf_dropped,output_drops,available_positive_decisions,window,start_instructions,end_instructions,cumulative_cycles,ipc,l2_mpki,l2_load_miss_rate,useful_prefetch_coverage,miss_reduction,raw_accuracy,selected_accuracy,legacy_timeliness,request_pressure,window_cycles_saved_vs_stride,cumulative_cycles_saved_vs_stride,ipc_fraction_of_frozen_i1m,total_eligible_callbacks,total_admitted_decisions,total_completed_decisions,total_supervised_decisions,total_available_positive_decisions,total_positive_actions,total_completed_updates,total_training_sample_exposures,total_published_versions,total_state_evictions,total_input_drops,total_output_drops,total_training_drops,total_decoder_limit_drops,total_numerical_failures
cold_frozen_i20m_h16_s7_state0_mac0,frozen,cold,final,16,7,i20m,0,0,25000000,25000000,25000000,1602.0,1937.0,0.0,0.0,0.0,100000.0,329.0,1602.0,1937.0,0.0,478.0,0.0,0.0,493.0,0.0,1602.0,1602.0,0.0,0.0,245752.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,232,23100000.0,23200000.0,57196212.0,0.4069142875744653,3.29,0.20536828963795256,0.5923172242874845,0.5923172242874845,0.2467733608673206,0.2467733608673206,1.0,1.2091136079900124,28640.0,6743597.0,1.0021403691526416,375262.0,375262.0,375262.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cold_frozen_i20m_h16_s7_state0_mac0,frozen,cold,final,16,7,i20m,0,0,25000000,25000000,25000000,1626.0,2010.0,0.0,0.0,0.0,100000.0,337.0,1626.0,2010.0,0.0,471.0,0.0,0.0,493.0,0.0,1626.0,1626.0,0.0,0.0,246386.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,233,23200000.0,23300000.0,57442598.0,0.4058672164814559,3.37,0.2072570725707257,0.5829207920792079,0.5829207920792079,0.23432835820895523,0.23432835820895523,1.0,1.2361623616236161,29367.0,6772964.0,0.9999512959340222,376888.0,376888.0,376888.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cold_frozen_i20m_h16_s7_state0_mac0,frozen,cold,final,16,7,i20m,0,0,25000000,25000000,25000000,1598.0,1921.0,0.0,0.0,0.0,100000.0,330.0,1598.0,1921.0,0.0,471.0,0.0,0.0,487.0,0.0,1598.0,1598.0,0.0,0.0,242099.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,234,23300000.0,23400000.0,57684697.0,0.4130541637924981,3.3,0.2065081351689612,0.5880149812734082,0.5880149812734082,0.24518479958355024,0.24518479958355024,1.0,1.202127659574468,28213.0,6801177.0,1.0001239162491378,378486.0,378486.0,378486.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cold_frozen_i20m_h16_s7_state0_mac0,frozen,cold,final,16,7,i20m,0,0,25000000,25000000,25000000,1601.0,1916.0,0.0,0.0,0.0,100000.0,320.0,1601.0,1916.0,0.0,473.0,0.0,0.0,478.0,0.0,1601.0,1601.0,0.0,0.0,239002.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,235,23400000.0,23500000.0,57923699.0,0.4184065405310416,3.2,0.19987507807620236,0.5964691046658259,0.5964691046658259,0.24686847599164927,0.24686847599164927,1.0,1.1967520299812617,27593.0,6828770.0,1.0,380087.0,380087.0,380087.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cold_frozen_i20m_h16_s7_state0_mac0,frozen,cold,final,16,7,i20m,0,0,25000000,25000000,25000000,1625.0,1935.0,0.0,0.0,0.0,100000.0,331.0,1625.0,1935.0,0.0,473.0,0.0,0.0,486.0,0.0,1625.0,1625.0,0.0,0.0,245253.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,236,23500000.0,23600000.0,58168952.0,0.40774220906574027,3.31,0.2036923076923077,0.589041095890411,0.5877957658779577,0.24444444444444444,0.24444444444444444,1.0,1.1907692307692308,28353.0,6857123.0,1.0,381712.0,381712.0,381712.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cold_frozen_i20m_h16_s7_state0_mac0,frozen,cold,final,16,7,i20m,0,0,25000000,25000000,25000000,1602.0,1934.0,0.0,0.0,0.0,100000.0,323.0,1602.0,1934.0,0.0,474.0,0.0,0.0,483.0,0.0,1602.0,1602.0,0.0,0.0,242815.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,237,23600000.0,23700000.0,58411767.0,0.4118361715709491,3.23,0.20162297128589263,0.5939849624060151,0.5952380952380952,0.2450879007238883,0.2450879007238883,1.0,1.2072409488139826,28299.0,6885422.0,0.999505796594115,383314.0,383314.0,383314.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cold_frozen_i20m_h16_s7_state0_mac0,frozen,cold,final,16,7,i20m,0,0,25000000,25000000,25000000,1625.0,1919.0,0.0,0.0,0.0,100000.0,336.0,1625.0,1919.0,0.0,471.0,0.0,0.0,488.0,0.0,1625.0,1625.0,0.0,0.0,244591.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,238,23700000.0,23800000.0,58656358.0,0.40884578745742894,3.36,0.20676923076923076,0.5836431226765799,0.5836431226765799,0.24544033350703492,0.24544033350703492,1.0,1.180923076923077,28383.0,6913805.0,1.0004906149449488,384939.0,384939.0,384939.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cold_frozen_i20m_h16_s7_state0_mac0,frozen,cold,final,16,7,i20m,0,0,25000000,25000000,25000000,1606.0,1927.0,0.0,0.0,0.0,100000.0,325.0,1606.0,1927.0,0.0,476.0,0.0,0.0,485.0,0.0,1606.0,1606.0,0.0,0.0,243947.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,239,23800000.0,23900000.0,58900305.0,0.409925106683009,3.25,0.20236612702366127,0.5942571785268415,0.5942571785268415,0.24701608718214843,0.24701608718214843,1.0,1.1998754669987546,29193.0,6942998.0,1.0008895374815021,386545.0,386545.0,386545.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cold_frozen_i20m_h16_s7_state0_mac0,frozen,cold,final,16,7,i20m,0,0,25000000,25000000,25000000,1619.0,1950.0,0.0,0.0,0.0,100000.0,329.0,1619.0,1950.0,0.0,469.0,0.0,0.0,485.0,0.0,1619.0,1619.0,0.0,0.0,240229.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,240,23900000.0,24000000.0,59140534.0,0.4162694762081181,3.29,0.2032118591723286,0.5877192982456141,0.5877192982456141,0.24051282051282052,0.24051282051282052,1.0,1.2044471896232243,20478.0,6963476.0,0.9983432474846917,388164.0,388164.0,388164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cold_frozen_i20m_h16_s7_state0_mac0,frozen,cold,final,16,7,i20m,0,0,25000000,25000000,25000000,1605.0,1903.0,0.0,0.0,0.0,100000.0,328.0,1605.0,1903.0,0.0,472.0,0.0,0.0,484.0,0.0,1605.0,1605.0,0.0,0.0,233639.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,241,24000000.0,24100000.0,59374173.0,0.4280107345092215,3.28,0.2043613707165109,0.59,0.59,0.24802942722017868,0.24802942722017868,1.0,1.185669781931464,12531.0,6976007.0,0.9954844867509277,389769.0,389769.0,389769.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cold_frozen_i20m_h16_s7_state0_mac0,frozen,cold,final,16,7,i20m,0,0,25000000,25000000,25000000,1603.0,1919.0,0.0,0.0,0.0,100000.0,321.0,1603.0,1919.0,0.0,473.0,0.0,0.0,483.0,0.0,1603.0,1603.0,0.0,0.0,234141.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,242,24100000.0,24200000.0,59608314.0,0.42709307639413857,3.21,0.20024953212726138,0.5957178841309824,0.5957178841309824,0.24648254299114122,0.24648254299114122,1.0,1.1971303805364941,10929.0,6986936.0,0.9984282974788695,391372.0,391372.0,391372.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cold_frozen_i20m_h16_s7_state0_mac0,frozen,cold,final,16,7,i20m,0,0,25000000,25000000,25000000,1620.0,1921.0,0.0,0.0,0.0,100000.0,321.0,1620.0,1921.0,0.0,479.0,0.0,0.0,488.0,0.0,1620.0,1620.0,0.0,0.0,233661.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,243,24200000.0,24300000.0,59841975.0,0.42797043580229477,3.21,0.19814814814814816,0.59875,0.59875,0.2493492972410203,0.2493492972410203,1.0,1.1858024691358025,8454.0,6995390.0,0.996841578183779,392992.0,392992.0,392992.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cold_frozen_i20m_h16_s7_state0_mac0,frozen,cold,final,16,7,i20m,0,0,25000000,25000000,25000000,1603.0,1912.0,0.0,0.0,0.0,100000.0,319.0,1603.0,1912.0,0.0,476.0,0.0,0.0,479.0,0.0,1603.0,1603.0,0.0,0.0,233515.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,244,24300000.0,24400000.0,60075490.0,0.42823801468856393,3.19,0.19900187149095447,0.5994962216624685,0.5982367758186398,0.2489539748953975,0.2489539748953975,1.0,1.1927635683094198,9788.0,7005178.0,0.9994647024816393,394595.0,394595.0,394595.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cold_frozen_i20m_h16_s7_state0_mac0,frozen,cold,final,16,7,i20m,0,0,25000000,25000000,25000000,1620.0,1918.0,0.0,0.0,0.0,100000.0,320.0,1620.0,1918.0,0.0,478.0,0.0,0.0,485.0,0.0,1620.0,1620.0,0.0,0.0,231382.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,245,24400000.0,24500000.0,60306872.0,0.43218573614196437,3.2,0.19753086419753085,0.5982478097622027,0.5994993742177722,0.2492179353493222,0.2492179353493222,1.0,1.1839506172839507,6479.0,7011657.0,0.9984873499235031,396215.0,396215.0,396215.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cold_frozen_i20m_h16_s7_state0_mac0,frozen,cold,final,16,7,i20m,0,0,25000000,25000000,25000000,1606.0,1919.0,0.0,0.0,0.0,100000.0,326.0,1606.0,1919.0,0.0,474.0,0.0,0.0,483.0,0.0,1606.0,1606.0,0.0,0.0,232313.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,246,24500000.0,24600000.0,60539185.0,0.4304537412886924,3.26,0.20298879202988793,0.5925,0.5925,0.24700364773319436,0.24700364773319436,1.0,1.1948941469489414,10818.0,7022475.0,0.9966381562805352,397821.0,397821.0,397821.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cold_frozen_i20m_h16_s7_state0_mac0,frozen,cold,final,16,7,i20m,0,0,25000000,25000000,25000000,1624.0,1902.0,0.0,0.0,0.0,100000.0,328.0,1624.0,1902.0,0.0,475.0,0.0,0.0,489.0,0.0,1624.0,1624.0,0.0,0.0,227798.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,247,24600000.0,24700000.0,60766983.0,0.4389854169044504,3.28,0.2019704433497537,0.5915317559153176,0.5915317559153176,0.24973711882229233,0.24973711882229233,1.0,1.1711822660098523,6041.0,7028516.0,1.0001316956250714,399445.0,399445.0,399445.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cold_frozen_i20m_h16_s7_state0_mac0,frozen,cold,final,16,7,i20m,0,0,25000000,25000000,25000000,1597.0,1915.0,0.0,0.0,0.0,100000.0,315.0,1597.0,1915.0,0.0,478.0,0.0,0.0,478.0,0.0,1597.0,1597.0,0.0,0.0,227371.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,248,24700000.0,24800000.0,60994354.0,0.4398098262311377,3.15,0.19724483406386975,0.6027742749054225,0.6027742749054225,0.24960835509138382,0.24960835509138382,1.0,1.1991233562930494,6770.0,7035286.0,0.9990895936597016,401042.0,401042.0,401042.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cold_frozen_i20m_h16_s7_state0_mac0,frozen,cold,final,16,7,i20m,0,0,25000000,25000000,25000000,1604.0,1918.0,0.0,0.0,0.0,100000.0,317.0,1604.0,1918.0,0.0,478.0,0.0,0.0,480.0,0.0,1604.0,1604.0,0.0,0.0,228066.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,249,24800000.0,24900000.0,61222420.0,0.4384695658274359,3.17,0.19763092269326682,0.6012578616352201,0.6012578616352201,0.2492179353493222,0.2492179353493222,1.0,1.1957605985037407,4795.0,7040081.0,1.0005261634789928,402646.0,402646.0,402646.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cold_frozen_i20m_h16_s7_state0_mac0,frozen,cold,final,16,7,i20m,0,0,25000000,25000000,25000000,1625.0,1923.0,0.0,0.0,0.0,100000.0,325.0,1625.0,1923.0,0.0,477.0,0.0,0.0,486.0,0.0,1625.0,1625.0,0.0,0.0,230060.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,250,24900000.0,25000000.0,61452480.0,0.43466921672607145,3.25,0.2,0.5947630922693267,0.5947630922693267,0.24804992199687986,0.24804992199687986,1.0,1.1833846153846155,5164.0,7045245.0,0.9997391984699644,404271.0,404271.0,404271.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cold_frozen_i20m_h8_s7_state0_mac0,frozen,cold,final,8,7,i20m,0,0,25000000,25000000,25000000,1659.0,1721.0,0.0,0.0,0.0,100000.0,697.0,1659.0,1721.0,0.0,705.0,0.0,0.0,719.0,0.0,1659.0,1659.0,0.0,0.0,281779.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,100000.0,281779.0,0.35488805056444944,6.97,0.42013261000602775,0.5028530670470756,0.5028530670470756,0.4096455549099361,0.4096455549099361,1.0,1.0373719107896322,46069.0,46069.0,0.9788912587524266,1659.0,1659.0,1659.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cold_frozen_i20m_h8_s7_state0_mac0,frozen,cold,final,8,7,i20m,0,0,25000000,25000000,25000000,1607.0,1759.0,0.0,0.0,0.0,100000.0,337.0,1607.0,1759.0,0.0,464.0,0.0,0.0,474.0,0.0,1607.0,1607.0,0.0,0.0,244610.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,100000.0,200000.0,526389.0,0.4088140304975267,3.37,0.20970752955818295,0.5792759051186017,0.5792759051186017,0.2637862421830586,0.2637862421830586,1.0,1.0945861854387056,27263.0,73332.0,0.9981276317403214,3266.0,3266.0,3266.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cold_frozen_i20m_h8_s7_state0_mac0,frozen,cold,final,8,7,i20m,0,0,25000000,25000000,25000000,1607.0,1742.0,0.0,0.0,0.0,100000.0,333.0,1607.0,1742.0,0.0,462.0,0.0,0.0,464.0,0.0,1607.0,1607.0,0.0,0.0,241420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,200000.0,300000.0,767809.0,0.4142158893215144,3.33,0.2072184194150591,0.5811320754716981,0.5811320754716981,0.26521239954075776,0.26521239954075776,1.0,1.0840074673304294,26284.0,99616.0,0.9961726451826692,4873.0,4873.0,4873.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cold_frozen_i20m_h8_s7_state0_mac0,frozen,cold,final,8,7,i20m,0,0,25000000,25000000,25000000,1623.0,1797.0,0.0,0.0,0.0,100000.0,334.0,1623.0,1797.0,0.0,466.0,2.0,0.0,475.0,0.0,1623.0,1623.0,0.0,0.0,244642.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,300000.0,400000.0,1012451.0,0.4087605562413649,3.34,0.20579174368453482,0.5825,0.5825,0.2593210907067334,0.2593210907067334,0.9957264957264957,1.1072088724584104,29077.0,128693.0,0.9982627676359741,6496.0,6496.0,6496.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cold_frozen_i20m_h8_s7_state0_mac0,frozen,cold,final,8,7,i20m,0,0,25000000,25000000,25000000,1604.0,1759.0,0.0,0.0,0.0,100000.0,326.0,1604.0,1759.0,0.0,468.0,0.0,0.0,471.0,0.0,1604.0,1604.0,0.0,0.0,242956.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5,400000.0,500000.0,1255407.0,0.41159716162597343,3.26,0.20324189526184538,0.5894206549118388,0.5894206549118388,0.26606026151222284,0.26606026151222284,1.0,1.096633416458853,29001.0,157694.0,0.9981313488862181,8100.0,8100.0,8100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cold_frozen_i20m_h8_s7_state0_mac0,frozen,cold,final,8,7,i20m,0,0,25000000,25000000,25000000,1626.0,1800.0,0.0,0.0,0.0,100000.0,325.0,1626.0,1800.0,0.0,476.0,0.0,0.0,482.0,0.0,1626.0,1626.0,0.0,0.0,244171.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,6,500000.0,600000.0,1499578.0,0.40954904554594934,3.25,0.1998769987699877,0.5942571785268415,0.5942571785268415,0.2644444444444444,0.2644444444444444,1.0,1.1070110701107012,31002.0,188696.0,1.00084776652428,9726.0,9726.0,9726.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cold_frozen_i20m_h8_s7_state0_mac0,frozen,cold,final,8,7,i20m,0,0,25000000,25000000,25000000,1609.0,1775.0,0.0,0.0,0.0,100000.0,346.0,1609.0,1775.0,0.0,454.0,1.0,0.0,461.0,0.0,1609.0,1609.0,0.0,0.0,244715.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,7,600000.0,700000.0,1744293.0,0.4086386204360174,3.46,0.21504039776258546,0.5675,0.5675,0.25577464788732396,0.25577464788732396,0.9978021978021978,1.1031696706028589,28716.0,217412.0,0.9957746766646915,11335.0,11335.0,11335.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cold_frozen_i20m_h8_s7_state0_mac0,frozen,cold,final,8,7,i20m,0,0,25000000,25000000,25000000,1628.0,1764.0,0.0,0.0,0.0,100000.0,341.0,1628.0,1764.0,0.0,463.0,1.0,0.0,478.0,0.0,1628.0,1628.0,0.0,0.0,247193.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,8,700000.0,800000.0,1991486.0,0.4045421998195742,3.41,0.20945945945945946,0.5758706467661692,0.5758706467661692,0.2624716553287982,0.2624716553287982,0.9978448275862069,1.0835380835380835,29789.0,247201.0,0.998078424550857,12963.0,12963.0,12963.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cold_frozen_i20m_h8_s7_state0_mac0,frozen,cold,final,8,7,i20m,0,0,25000000,25000000,25000000,1600.0,1810.0,0.0,0.0,0.0,100000.0,317.0,1599.0,1810.0,0.0,476.0,0.0,0.0,478.0,0.0,1600.0,1600.0,0.0,0.0,240070.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,9,800000.0,900000.0,2231556.0,0.41654517432415544,3.17,0.19824890556597874,0.6002522068095839,0.6002522068095839,0.26298342541436465,0.26298342541436465,1.0,1.1319574734208881,28080.0,275281.0,0.9996501020535676,14563.0,14563.0,14563.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cold_frozen_i20m_h8_s7_state0_mac0,frozen,cold,final,8,7,i20m,0,0,25000000,25000000,25000000,1633.0,1785.0,0.0,0.0,0.0,100000.0,332.0,1633.0,1785.0,0.0,473.0,0.0,0.0,481.0,0.0,1633.0,1633.0,0.0,0.0,246071.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,10,900000.0,1000000.0,2477627.0,0.40638677454880906,3.32,0.20330679730557258,0.5875776397515527,0.5875776397515527,0.2649859943977591,0.2649859943977591,1.0,1.0930802204531538,30149.0,305430.0,1.0007558794006606,16196.0,16196.0,16196.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cold_frozen_i20m_h8_s7_state0_mac0,frozen,cold,final,8,7,i20m,0,0,25000000,25000000,25000000,1600.0,1777.0,0.0,0.0,0.0,100000.0,330.0,1601.0,1777.0,0.0,463.0,0.0,0.0,465.0,0.0,1600.0,1600.0,0.0,0.0,242569.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,11,1000000.0,1100000.0,2720196.0,0.41225383293001167,3.3,0.2061211742660837,0.5838587641866331,0.5838587641866331,0.2605514912774339,0.2605514912774339,1.0,1.1099312929419114,29058.0,334488.0,0.9961577942770923,17796.0,17796.0,17796.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cold_frozen_i20m_h8_s7_state0_mac0,frozen,cold,final,8,7,i20m,0,0,25000000,25000000,25000000,1608.0,1750.0,0.0,0.0,0.0,100000.0,338.0,1608.0,1750.0,0.0,461.0,0.0,0.0,468.0,0.0,1608.0,1608.0,0.0,0.0,242253.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,12,1100000.0,1200000.0,2962449.0,0.41279158565631796,3.38,0.21019900497512436,0.5769712140175219,0.5769712140175219,0.2634285714285714,0.2634285714285714,1.0,1.0883084577114428,27835.0,362323.0,0.9980557516315588,19404.0,19404.0,19404.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cold_frozen_i20m_h8_s7_state0_mac0,frozen,cold,final,8,7,i20m,0,0,25000000,25000000,25000000,1626.0,1798.0,0.0,0.0,0.0,100000.0,339.0,1626.0,1798.0,0.0,463.0,0.0,0.0,472.0,0.0,1626.0,1626.0,0.0,0.0,244995.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,13,1200000.0,1300000.0,3207444.0,0.40817159533868036,3.39,0.20848708487084872,0.5773067331670823,0.5773067331670823,0.2575083426028921,0.2575083426028921,1.0,1.105781057810578,27289.0,389612.0,0.9987020143268229,21030.0,21030.0,21030.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cold_frozen_i20m_h8_s7_state0_mac0,frozen,cold,final,8,7,i20m,0,0,25000000,25000000,25000000,1606.0,1773.0,0.0,0.0,0.0,100000.0,335.0,1606.0,1773.0,0.0,462.0,0.0,0.0,469.0,0.0,1606.0,1606.0,0.0,0.0,241752.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,14,1300000.0,1400000.0,3449196.0,0.4136470432509348,3.35,0.20859277708592777,0.5796737766624843,0.5796737766624843,0.26057529610829105,0.26057529610829105,1.0,1.1039850560398505,27439.0,417051.0,0.9978573083159602,22636.0,22636.0,22636.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cold_frozen_i20m_h8_s7_state0_mac0,frozen,cold,final,8,7,i20m,0,0,25000000,25000000,25000000,1627.0,1800.0,0.0,0.0,0.0,100000.0,333.0,1627.0,1800.0,0.0,468.0,0.0,0.0,474.0,0.0,1627.0,1627.0,0.0,0.0,244810.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,15,1400000.0,1500000.0,3694006.0,0.4084800457497651,3.33,0.20467117393976644,0.5842696629213483,0.5842696629213483,0.26,0.26,1.0,1.1063306699446835,27890.0,444941.0,0.9969323148564192,24263.0,24263.0,24263.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cold_frozen_i20m_h8_s7_state0_mac0,frozen,cold,final,8,7,i20m,0,0,25000000,25000000,25000000,1603.0,1766.0,0.0,0.0,0.0,100000.0,337.0,1603.0,1766.0,0.0,453.0,0.0,0.0,456.0,0.0,1603.0,1603.0,0.0,0.0,243783.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,16,1500000.0,1600000.0,3937789.0,0.41020087536866806,3.37,0.21023081721771678,0.5734177215189873,0.5734177215189873,0.2565118912797282,0.2565118912797282,1.0,1.1016843418590143,28410.0,473351.0,0.9915129438886223,25866.0,25866.0,25866.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cold_frozen_i20m_h8_s7_state0_mac0,frozen,cold,final,8,7,i20m,0,0,25000000,25000000,25000000,1593.0,1771.0,0.0,0.0,0.0,100000.0,376.0,1592.0,1771.0,0.0,450.0,0.0,0.0,473.0,0.0,1593.0,1593.0,0.0,0.0,256581.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,17,1600000.0,1700000.0,4194370.0,0.3897404718198152,3.76,0.23618090452261306,0.5447941888619855,0.5447941888619855,0.2540937323546019,0.2540937323546019,1.0,1.1124371859296482,26564.0,499915.0,1.0122690300528878,27459.0,27459.0,27459.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cold_frozen_i20m_h8_s7_state0_mac0,frozen,cold,final,8,7,i20m,0,0,25000000,25000000,25000000,1624.0,1788.0,0.0,0.0,0.0,100000.0,353.0,1625.0,1788.0,0.0,448.0,0.0,0.0,459.0,0.0,1624.0,1624.0,0.0,0.0,243869.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,18,1700000.0,1800000.0,4438239.0,0.4100562187075848,3.53,0.21723076923076923,0.5593008739076155,0.5593008739076155,0.2505592841163311,0.2505592841163311,1.0,1.1003076923076922,26628.0,526543.0,0.9962069799769548,29083.0,29083.0,29083.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cold_frozen_i20m_h8_s7_state0_mac0,frozen,cold,final,8,7,i20m,0,0,25000000,25000000,25000000,1606.0,1770.0,0.0,0.0,0.0,100000.0,343.0,1606.0,1770.0,0.0,457.0,0.0,0.0,465.0,0.0,1606.0,1606.0,0.0,0.0,245313.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,19,1800000.0,1900000.0,4683552.0,0.4076424812382548,3.43,0.21357409713574096,0.57125,0.57125,0.25819209039548024,0.25819209039548024,1.0,1.1021170610211706,27389.0,553932.0,0.996824465071154,30689.0,30689.0,30689.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cold_frozen_i20m_h8_s7_state0_mac0,frozen,cold,final,8,7,i20m,0,0,25000000,25000000,25000000,1631.0,1794.0,0.0,0.0,0.0,100000.0,348.0,1631.0,1794.0,0.0,459.0,1.0,0.0,472.0,0.0,1631.0,1631.0,0.0,0.0,246727.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,20,1900000.0,2000000.0,4930279.0,0.40530626968268574,3.48,0.21336603310852237,0.5687732342007435,0.5687732342007435,0.25585284280936454,0.25585284280936454,0.9978260869565218,1.0999386879215205,26078.0,580010.0,0.9978640359587724,32320.0,32320.0,32320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
