run_id,arm,protocol,phase,hidden_size,seed,checkpoint,state_capacity,service_case,slice_origin_instructions,simulation_instructions,observed_trace_origin_records,event,final,instructions,cycles,trace_origin_records,trace_records_read,NL,M,callback_loads,callback_load_misses,P,Ipf,Q,U,L,pf_filled,pf_useless,pf_dropped,l2_sets,l2_ways,line_bytes,capacity_lines,capacity_bytes,occupancy_lines,occupancy_peak,fills_load,fills_rfo,fills_prefetch,fills_writeback,replacements,invalidations,line_lifetimes,line_lifetime_cycles,useful_line_lifetimes,useful_line_lifetime_cycles,prefetch_useful_lifetimes,prefetch_fill_to_first_demand_cycles,pq_occupancy,mshr_occupancy,cohort_enqueued,cohort_timely,cohort_late,cohort_unused,cohort_redundant_cache,cohort_redundant_inflight,cohort_pending,cohort_resident_unused,measurement_unresolved_lifecycles,measurement_unresolved_lifecycles_peak,available_positive_actions,available_positive_decisions,available_supervised_decisions,completed_updates,decoder_dropped_addresses,eligible_l2_callbacks,inference_dropped,inference_macs,inference_nonlinears,inference_service_cycles,max_tbptt_span,nn_admitted,nn_completed,numerical_failures,output_dropped_addresses,peak_inflight_updates,peak_input_queue,peak_output_queue,peak_padded_positions,peak_state_entries,peak_training_queue,prediction_weight_version_max,publication_cycles,published_parameter_values,published_versions,sample_exposures,state_evictions,teacher_calls,teacher_tag_comparison_bound,training_admitted,training_dropped,training_forward_macs,training_modeled_macs,training_modeled_nonlinears,training_service_cycles,model_version,input_queue,output_queue,training_queue,inference_inflight,update_inflight,state_entries,weight_bytes,h,macs_per_cycle,weight_bandwidth_bytes_per_cycle,state_entry_bytes,state_bytes_peak,state_bytes_configured,teacher_bytes_configured,teacher_output_bytes_configured,teacher_output_bytes_peak,inference_scratch_bytes,active_event_metadata_bytes,decoded_result_bytes_configured,decoded_result_bytes_peak,retained_weight_bank_bytes_configured,input_queue_bytes_configured,output_queue_bytes_configured,input_queue_bytes_peak,output_queue_bytes_peak,training_examples_bytes_configured,publication_bytes_configured,eligible_callbacks,pf_requested,positive_actions,training_drops,l2_load_miss,l2_loads,pf_issued,pq_merged_duplicate_proxy,pf_useful,pf_late,decoder_limit_drops,training_sample_exposures,admitted_decisions,completed_decisions,supervised_decisions,input_drops,l2_capacity_lines,output_drops,inference_scratch_traffic_bytes,nn_started,peak_decoded_addresses,peak_teacher_queue,observed_teacher_actions,observed_teacher_decisions,observed_teacher_positive_decisions,training_state_traffic_bytes,updates_started,publications_during_inference,retained_weight_bank_bytes_peak
cold_frozen_i1m_h8_s7_state0_mac0,frozen,cold,final,8,7,i1m,0,0,25000000,25000000,25000000,snapshot,False,20900000.0,51663577.0,25000000,20900253,338188,71972,338188,71972,405542,405542,0,98899,25,101498.0,2540.0,0.0,512.0,8.0,64,4096,262144,4096.0,4096,71972,2,101498,0,169376,0,169376,196740459258,166836,193865753469,98899,358403064,0,0,405542,98899,25,2540,268486,35533,0,59,59,227,0,0.0,0,0.0,0,338188,0,617331512,26574365,0,0,338188,338188,0.0,0,0,1,2,0,92,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,7632,8,0,0,96,8832,0,0,0,0,1344,56,512,32,0,896,768,56,48,0,0,338188.0,405542.0,0.0,0.0,71972.0,338188.0,405542.0,0.0,98899.0,25.0,0.0,0.0,338188.0,338188.0,0.0,0.0,4096.0,0.0,226173328,338188,2,0,,,,,,,
cold_frozen_i1m_h8_s7_state0_mac0,frozen,cold,final,8,7,i1m,0,0,25000000,25000000,25000000,snapshot,False,21000000.0,51911166.0,25000000,21000255,339818,72307,339818,72307,407508,407508,0,99369,25,101979.0,2549.0,0.0,512.0,8.0,64,4096,262144,4096.0,4096,72307,2,101979,0,170192,0,170192,197589924985,167643,194706920719,99369,359721810,2,1,407508,99369,25,2549,269798,35703,3,61,64,227,0,0.0,0,0.0,0,339818,0,620309520,26702738,0,0,339818,339818,0.0,0,0,1,2,0,92,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,7632,8,0,0,96,8832,0,0,0,0,1344,56,512,32,0,896,768,56,48,0,0,339818.0,407508.0,0.0,0.0,72307.0,339818.0,407508.0,0.0,99369.0,25.0,0.0,0.0,339818.0,339818.0,0.0,0.0,4096.0,0.0,227263712,339818,2,0,,,,,,,
cold_frozen_i1m_h8_s7_state0_mac0,frozen,cold,final,8,7,i1m,0,0,25000000,25000000,25000000,snapshot,False,21100000.0,52158736.0,25000000,21100253,341422,72647,341422,72647,409428,409428,0,99837,25,102459.0,2557.0,0.0,512.0,8.0,64,4096,262144,4096.0,4096,72647,2,102459,0,171012,0,171012,198487290566,168455,195596604433,99837,360752370,0,0,409428,99837,25,2557,271074,35870,0,65,65,227,0,0.0,0,0.0,0,341422,0,623236688,26828690,0,0,341422,341422,0.0,0,0,1,2,0,92,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,7632,8,0,0,96,8832,0,0,0,0,1344,56,512,32,0,896,768,56,48,0,0,341422.0,409428.0,0.0,0.0,72647.0,341422.0,409428.0,0.0,99837.0,25.0,0.0,0.0,341422.0,341422.0,0.0,0.0,4096.0,0.0,228336352,341422,2,0,,,,,,,
cold_frozen_i1m_h8_s7_state0_mac0,frozen,cold,final,8,7,i1m,0,0,25000000,25000000,25000000,snapshot,False,21200000.0,52403281.0,25000000,21200255,343047,72977,343048,72978,411384,411384,0,100311,25,102941.0,2563.0,0.0,512.0,8.0,64,4096,262144,4096.0,4096,72977,2,102941,0,171824,0,171824,199318256500,169261,196421208157,100311,362111354,2,1,411384,100311,25,2563,272383,36033,2,67,69,227,0,0.0,0,0.0,0,343048,0,626206208,26956616,0,0,343048,343048,0.0,0,0,1,2,0,92,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,7632,8,0,0,96,8832,0,0,0,0,1344,56,512,32,0,896,768,56,48,0,0,343048.0,411384.0,0.0,0.0,72977.0,343047.0,411384.0,0.0,100311.0,25.0,0.0,0.0,343048.0,343048.0,0.0,0.0,4096.0,0.0,229423936,343048,2,0,,,,,,,
cold_frozen_i1m_h8_s7_state0_mac0,frozen,cold,final,8,7,i1m,0,0,25000000,25000000,25000000,snapshot,False,21300000.0,52644558.0,25000000,21300253,344643,73294,344643,73294,413306,413306,0,100788,25,103421.0,2576.0,0.0,512.0,8.0,64,4096,262144,4096.0,4096,73294,2,103421,0,172621,0,172621,200139439110,170045,197229804570,100788,363118286,0,0,413306,100788,25,2576,273666,36194,0,57,57,227,0,0.0,0,0.0,0,344643,0,629119864,27082187,0,0,344643,344643,0.0,0,0,1,2,0,92,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,7632,8,0,0,96,8832,0,0,0,0,1344,56,512,32,0,896,768,56,48,0,0,344643.0,413306.0,0.0,0.0,73294.0,344643.0,413306.0,0.0,100788.0,25.0,0.0,0.0,344643.0,344643.0,0.0,0.0,4096.0,0.0,230490864,344643,2,0,,,,,,,
cold_frozen_i1m_h8_s7_state0_mac0,frozen,cold,final,8,7,i1m,0,0,25000000,25000000,25000000,snapshot,False,21400000.0,52893688.0,25000000,21400254,346242,73634,346242,73634,415206,415206,0,101252,25,103892.0,2589.0,0.0,512.0,8.0,64,4096,262144,4096.0,4096,73634,2,103892,0,173432,0,173432,201038496591,170843,198115176051,101252,363579445,0,0,415206,101252,25,2589,274935,36354,0,51,51,227,0,0.0,0,0.0,0,346242,0,632034712,27207389,0,0,346242,346242,0.0,0,0,1,2,0,92,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,7632,8,0,0,96,8832,0,0,0,0,1344,56,512,32,0,896,768,56,48,0,0,346242.0,415206.0,0.0,0.0,73634.0,346242.0,415206.0,0.0,101252.0,25.0,0.0,0.0,346242.0,346242.0,0.0,0.0,4096.0,0.0,231559824,346242,2,0,,,,,,,
cold_frozen_i1m_h8_s7_state0_mac0,frozen,cold,final,8,7,i1m,0,0,25000000,25000000,25000000,snapshot,False,21500000.0,53144597.0,25000000,21500252,347855,73984,347855,73984,417132,417132,0,101718,25,104376.0,2596.0,0.0,512.0,8.0,64,4096,262144,4096.0,4096,73984,2,104376,0,174266,0,174266,201911147513,171670,198980574962,101718,365634137,0,0,417132,101718,25,2596,276202,36529,0,62,62,227,0,0.0,0,0.0,0,347855,0,634977216,27333926,0,0,347855,347855,0.0,0,0,1,2,0,92,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,7632,8,0,0,96,8832,0,0,0,0,1344,56,512,32,0,896,768,56,48,0,0,347855.0,417132.0,0.0,0.0,73984.0,347855.0,417132.0,0.0,101718.0,25.0,0.0,0.0,347855.0,347855.0,0.0,0.0,4096.0,0.0,232638368,347855,2,0,,,,,,,
cold_frozen_i1m_h8_s7_state0_mac0,frozen,cold,final,8,7,i1m,0,0,25000000,25000000,25000000,snapshot,False,21600000.0,53387531.0,25000000,21600253,349451,74307,349451,74307,419056,419056,0,102191,25,104853.0,2605.0,0.0,512.0,8.0,64,4096,262144,4096.0,4096,74307,2,104853,0,175066,0,175066,202744084161,172461,199804454806,102191,366308923,0,1,419056,102191,25,2605,277484,36693,1,57,58,227,0,0.0,0,0.0,0,349451,0,637892880,27459596,0,0,349451,349451,0.0,0,0,1,2,0,92,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,7632,8,0,0,96,8832,0,0,0,0,1344,56,512,32,0,896,768,56,48,0,0,349451.0,419056.0,0.0,0.0,74307.0,349451.0,419056.0,0.0,102191.0,25.0,0.0,0.0,349451.0,349451.0,0.0,0.0,4096.0,0.0,233705984,349451,2,0,,,,,,,
cold_frozen_i1m_h8_s7_state0_mac0,frozen,cold,final,8,7,i1m,0,0,25000000,25000000,25000000,snapshot,False,21700000.0,53635433.0,25000000,21700255,351080,74646,351080,74646,421022,421022,0,102664,25,105340.0,2618.0,0.0,512.0,8.0,64,4096,262144,4096.0,4096,74646,2,105340,0,175892,0,175892,203644816849,173274,200692764309,102664,368329460,0,0,421022,102664,25,2618,278793,36864,0,58,58,227,0,0.0,0,0.0,0,351080,0,640869336,27587921,0,0,351080,351080,0.0,0,0,1,2,0,92,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,7632,8,0,0,96,8832,0,0,0,0,1344,56,512,32,0,896,768,56,48,0,0,351080.0,421022.0,0.0,0.0,74646.0,351080.0,421022.0,0.0,102664.0,25.0,0.0,0.0,351080.0,351080.0,0.0,0.0,4096.0,0.0,234795728,351080,2,0,,,,,,,
cold_frozen_i1m_h8_s7_state0_mac0,frozen,cold,final,8,7,i1m,0,0,25000000,25000000,25000000,snapshot,False,21800000.0,53883035.0,25000000,21800255,352684,74978,352684,74978,422960,422960,0,103137,25,105825.0,2627.0,0.0,512.0,8.0,64,4096,262144,4096.0,4096,74978,2,105825,0,176709,0,176709,204475781387,174082,201515744005,103137,369016685,0,0,422960,103137,25,2627,280076,37034,0,61,61,227,0,0.0,0,0.0,0,352684,0,643800608,27714332,0,0,352684,352684,0.0,0,0,1,2,0,92,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,7632,8,0,0,96,8832,0,0,0,0,1344,56,512,32,0,896,768,56,48,0,0,352684.0,422960.0,0.0,0.0,74978.0,352684.0,422960.0,0.0,103137.0,25.0,0.0,0.0,352684.0,352684.0,0.0,0.0,4096.0,0.0,235868800,352684,2,0,,,,,,,
cold_frozen_i1m_h8_s7_state0_mac0,frozen,cold,final,8,7,i1m,0,0,25000000,25000000,25000000,snapshot,False,21900000.0,54130063.0,25000000,21900254,354306,75309,354306,75309,424920,424920,0,103612,25,106309.0,2633.0,0.0,512.0,8.0,64,4096,262144,4096.0,4096,75309,2,106309,0,177524,0,177524,205383110218,174891,202416884963,103612,370556495,0,1,424920,103612,25,2633,281385,37200,1,64,65,227,0,0.0,0,0.0,0,354306,0,646764832,27842168,0,0,354306,354306,0.0,0,0,1,2,0,92,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,7632,8,0,0,96,8832,0,0,0,0,1344,56,512,32,0,896,768,56,48,0,0,354306.0,424920.0,0.0,0.0,75309.0,354306.0,424920.0,0.0,103612.0,25.0,0.0,0.0,354306.0,354306.0,0.0,0.0,4096.0,0.0,236953920,354306,2,0,,,,,,,
cold_frozen_i1m_h8_s7_state0_mac0,frozen,cold,final,8,7,i1m,0,0,25000000,25000000,25000000,snapshot,False,22000000.0,54371203.0,25000000,22000255,355902,75627,355902,75627,426864,426864,0,104087,25,106790.0,2642.0,0.0,512.0,8.0,64,4096,262144,4096.0,4096,75627,2,106790,0,178323,0,178323,206223195507,175681,203248297053,104087,372101387,0,0,426864,104087,25,2642,282687,37362,0,61,61,227,0,0.0,0,0.0,0,355902,0,649685056,27968348,0,0,355902,355902,0.0,0,0,1,2,0,92,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,7632,8,0,0,96,8832,0,0,0,0,1344,56,512,32,0,896,768,56,48,0,0,355902.0,426864.0,0.0,0.0,75627.0,355902.0,426864.0,0.0,104087.0,25.0,0.0,0.0,355902.0,355902.0,0.0,0.0,4096.0,0.0,238022016,355902,2,0,,,,,,,
cold_frozen_i1m_h8_s7_state0_mac0,frozen,cold,final,8,7,i1m,0,0,25000000,25000000,25000000,snapshot,False,22100000.0,54613591.0,25000000,22100252,357506,75954,357506,75954,428806,428806,0,104560,25,107272.0,2651.0,0.0,512.0,8.0,64,4096,262144,4096.0,4096,75954,2,107272,0,179132,0,179132,207080796732,176481,204097893459,104560,373407874,0,0,428806,104560,25,2651,283981,37528,0,61,61,227,0,0.0,0,0.0,0,357506,0,652617240,28094861,0,0,357506,357506,0.0,0,0,1,2,0,92,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,7632,8,0,0,96,8832,0,0,0,0,1344,56,512,32,0,896,768,56,48,0,0,357506.0,428806.0,0.0,0.0,75954.0,357506.0,428806.0,0.0,104560.0,25.0,0.0,0.0,357506.0,357506.0,0.0,0.0,4096.0,0.0,239095184,357506,2,0,,,,,,,
cold_frozen_i1m_h8_s7_state0_mac0,frozen,cold,final,8,7,i1m,0,0,25000000,25000000,25000000,snapshot,False,22200000.0,54860116.0,25000000,22200255,359139,76292,359139,76292,430762,430762,0,105031,25,107758.0,2660.0,0.0,512.0,8.0,64,4096,262144,4096.0,4096,76292,2,107758,0,179956,0,179956,207957129107,177296,204964596357,105031,375368678,0,0,430762,105031,25,2660,285283,37696,0,67,67,227,0,0.0,0,0.0,0,359139,0,655597624,28223123,0,0,359139,359139,0.0,0,0,1,2,0,92,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,7632,8,0,0,96,8832,0,0,0,0,1344,56,512,32,0,896,768,56,48,0,0,359139.0,430762.0,0.0,0.0,76292.0,359139.0,430762.0,0.0,105031.0,25.0,0.0,0.0,359139.0,359139.0,0.0,0.0,4096.0,0.0,240187248,359139,2,0,,,,,,,
cold_frozen_i1m_h8_s7_state0_mac0,frozen,cold,final,8,7,i1m,0,0,25000000,25000000,25000000,snapshot,False,22300000.0,55101880.0,25000000,22300255,360742,76608,360742,76608,432732,432732,0,105510,25,108240.0,2670.0,0.0,512.0,8.0,64,4096,262144,4096.0,4096,76608,2,108240,0,180754,0,180754,208811312567,178084,205807602048,105510,376920917,0,0,432732,105510,25,2670,286611,37856,0,60,60,227,0,0.0,0,0.0,0,360742,0,658534640,28350302,0,0,360742,360742,0.0,0,0,1,2,0,92,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,7632,8,0,0,96,8832,0,0,0,0,1344,56,512,32,0,896,768,56,48,0,0,360742.0,432732.0,0.0,0.0,76608.0,360742.0,432732.0,0.0,105510.0,25.0,0.0,0.0,360742.0,360742.0,0.0,0.0,4096.0,0.0,241260448,360742,2,0,,,,,,,
cold_frozen_i1m_h8_s7_state0_mac0,frozen,cold,final,8,7,i1m,0,0,25000000,25000000,25000000,snapshot,False,22400000.0,55349483.0,25000000,22400254,362372,76951,362372,76951,434700,434700,0,105980,25,108728.0,2679.0,0.0,512.0,8.0,64,4096,262144,4096.0,4096,76951,2,108728,0,181585,0,181585,209717932901,178906,206701309690,105980,377896668,0,0,434700,105980,25,2679,287919,38028,0,69,69,227,0,0.0,0,0.0,0,362372,0,661513104,28478726,0,0,362372,362372,0.0,0,0,1,2,0,92,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,7632,8,0,0,96,8832,0,0,0,0,1344,56,512,32,0,896,768,56,48,0,0,362372.0,434700.0,0.0,0.0,76951.0,362372.0,434700.0,0.0,105980.0,25.0,0.0,0.0,362372.0,362372.0,0.0,0.0,4096.0,0.0,242350880,362372,2,0,,,,,,,
cold_frozen_i1m_h8_s7_state0_mac0,frozen,cold,final,8,7,i1m,0,0,25000000,25000000,25000000,snapshot,False,22500000.0,55592123.0,25000000,22500252,363975,77271,363975,77271,436634,436634,0,106456,25,109211.0,2694.0,0.0,512.0,8.0,64,4096,262144,4096.0,4096,77271,2,109211,0,182388,0,182388,210581536918,179694,207549948448,106456,378768036,0,0,436634,106456,25,2694,289206,38192,0,61,61,227,0,0.0,0,0.0,0,363975,0,664441912,28604987,0,0,363975,363975,0.0,0,0,1,2,0,92,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,7632,8,0,0,96,8832,0,0,0,0,1344,56,512,32,0,896,768,56,48,0,0,363975.0,436634.0,0.0,0.0,77271.0,363975.0,436634.0,0.0,106456.0,25.0,0.0,0.0,363975.0,363975.0,0.0,0.0,4096.0,0.0,243423216,363975,2,0,,,,,,,
cold_frozen_i1m_h8_s7_state0_mac0,frozen,cold,final,8,7,i1m,0,0,25000000,25000000,25000000,snapshot,False,22600000.0,55842276.0,25000000,22600254,365600,77617,365600,77617,438604,438604,0,106929,25,109713.0,2699.0,0.0,512.0,8.0,64,4096,262144,4096.0,4096,77617,2,109713,0,183236,0,183236,211453159704,180537,208416739412,106929,380796955,0,0,438604,106929,25,2699,290494,38372,0,85,85,227,0,0.0,0,0.0,0,365600,0,667413072,28733222,0,0,365600,365600,0.0,0,0,1,2,0,92,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,7632,8,0,0,96,8832,0,0,0,0,1344,56,512,32,0,896,768,56,48,0,0,365600.0,438604.0,0.0,0.0,77617.0,365600.0,438604.0,0.0,106929.0,25.0,0.0,0.0,365600.0,365600.0,0.0,0.0,4096.0,0.0,244510496,365600,2,0,,,,,,,
cold_frozen_i1m_h8_s7_state0_mac0,frozen,cold,final,8,7,i1m,0,0,25000000,25000000,25000000,snapshot,False,22700000.0,56087268.0,25000000,22700254,367206,77951,367206,77951,440542,440542,0,107400,25,110196.0,2711.0,0.0,512.0,8.0,64,4096,262144,4096.0,4096,77951,2,110196,0,184053,0,184053,212307315401,181342,209258779046,107400,381453775,2,1,440542,107400,25,2711,291778,38540,3,85,88,227,0,0.0,0,0.0,0,367206,0,670347448,28859729,0,0,367206,367206,0.0,0,0,1,2,0,92,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,7632,8,0,0,96,8832,0,0,0,0,1344,56,512,32,0,896,768,56,48,0,0,367206.0,440542.0,0.0,0.0,77951.0,367206.0,440542.0,0.0,107400.0,25.0,0.0,0.0,367206.0,367206.0,0.0,0.0,4096.0,0.0,245584848,367206,2,0,,,,,,,
cold_frozen_i1m_h8_s7_state0_mac0,frozen,cold,final,8,7,i1m,0,0,25000000,25000000,25000000,snapshot,False,22800000.0,56329549.0,25000000,22800255,368812,78277,368812,78277,442500,442500,0,107876,25,110680.0,2725.0,0.0,512.0,8.0,64,4096,262144,4096.0,4096,78277,2,110680,0,184863,0,184863,213131646927,182138,210069854996,107876,382606024,0,0,442500,107876,25,2725,293090,38705,0,79,79,227,0,0.0,0,0.0,0,368812,0,673286384,28986746,0,0,368812,368812,0.0,0,0,1,2,0,92,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,7632,8,0,0,96,8832,0,0,0,0,1344,56,512,32,0,896,768,56,48,0,0,368812.0,442500.0,0.0,0.0,78277.0,368812.0,442500.0,0.0,107876.0,25.0,0.0,0.0,368812.0,368812.0,0.0,0.0,4096.0,0.0,246659680,368812,2,0,,,,,,,
cold_frozen_i1m_h8_s7_state0_mac0,frozen,cold,final,8,7,i1m,0,0,25000000,25000000,25000000,snapshot,False,22900000.0,56576176.0,25000000,22900254,370430,78615,370431,78616,444480,444480,0,108345,25,111167.0,2737.0,0.0,512.0,8.0,64,4096,262144,4096.0,4096,78615,2,111167,0,185688,0,185688,213999428463,182951,210926552908,108345,383763700,2,2,444480,108345,25,2737,294407,38878,3,85,88,227,0,0.0,0,0.0,0,370431,0,676250512,29114948,0,0,370431,370431,0.0,0,0,1,2,0,92,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,7632,8,0,0,96,8832,0,0,0,0,1344,56,512,32,0,896,768,56,48,0,0,370431.0,444480.0,0.0,0.0,78615.0,370430.0,444480.0,0.0,108345.0,25.0,0.0,0.0,370431.0,370431.0,0.0,0.0,4096.0,0.0,247743360,370431,2,0,,,,,,,
cold_frozen_i1m_h8_s7_state0_mac0,frozen,cold,final,8,7,i1m,0,0,25000000,25000000,25000000,snapshot,False,23000000.0,56819161.0,25000000,23000255,372034,78936,372034,78936,446428,446428,0,108823,25,111649.0,2753.0,0.0,512.0,8.0,64,4096,262144,4096.0,4096,78936,2,111649,0,186491,0,186491,214830949727,183738,211742556212,108823,385273667,0,0,446428,108823,25,2753,295714,39040,0,73,73,227,0,0.0,0,0.0,0,372034,0,679182512,29241566,0,0,372034,372034,0.0,0,0,1,2,0,92,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,7632,8,0,0,96,8832,0,0,0,0,1344,56,512,32,0,896,768,56,48,0,0,372034.0,446428.0,0.0,0.0,78936.0,372034.0,446428.0,0.0,108823.0,25.0,0.0,0.0,372034.0,372034.0,0.0,0.0,4096.0,0.0,248816032,372034,2,0,,,,,,,
cold_frozen_i1m_h8_s7_state0_mac0,frozen,cold,final,8,7,i1m,0,0,25000000,25000000,25000000,snapshot,False,23100000.0,57065326.0,25000000,23100255,373660,79282,373660,79282,448386,448386,0,109288,25,112136.0,2771.0,0.0,512.0,8.0,64,4096,262144,4096.0,4096,79282,2,112136,0,187324,0,187324,215707994390,184553,212600755837,109288,386605477,0,0,448386,109288,25,2771,297010,39215,0,77,77,227,0,0.0,0,0.0,0,373660,0,682152488,29369543,0,0,373660,373660,0.0,0,0,1,2,0,92,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,7632,8,0,0,96,8832,0,0,0,0,1344,56,512,32,0,896,768,56,48,0,0,373660.0,448386.0,0.0,0.0,79282.0,373660.0,448386.0,0.0,109288.0,25.0,0.0,0.0,373660.0,373660.0,0.0,0.0,4096.0,0.0,249903664,373660,2,0,,,,,,,
cold_frozen_i1m_h8_s7_state0_mac0,frozen,cold,final,8,7,i1m,0,0,25000000,25000000,25000000,snapshot,False,23200000.0,57311484.0,25000000,23200253,375262,79614,375262,79614,450326,450326,0,109763,25,112622.0,2785.0,0.0,512.0,8.0,64,4096,262144,4096.0,4096,79614,2,112622,0,188142,0,188142,216573928321,185357,213452682314,109763,387922122,0,0,450326,109763,25,2785,298295,39384,0,74,74,227,0,0.0,0,0.0,0,375262,0,685081112,29495909,0,0,375262,375262,0.0,0,0,1,2,0,92,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,7632,8,0,0,96,8832,0,0,0,0,1344,56,512,32,0,896,768,56,48,0,0,375262.0,450326.0,0.0,0.0,79614.0,375262.0,450326.0,0.0,109763.0,25.0,0.0,0.0,375262.0,375262.0,0.0,0.0,4096.0,0.0,250975504,375262,2,0,,,,,,,
cold_frozen_i1m_h8_s7_state0_mac0,frozen,cold,final,8,7,i1m,0,0,25000000,25000000,25000000,snapshot,False,23300000.0,57557858.0,25000000,23300251,376888,79951,376888,79951,452344,452344,0,110234,25,113113.0,2799.0,0.0,512.0,8.0,64,4096,262144,4096.0,4096,79951,2,113113,0,188970,0,188970,217471683177,186171,214335533227,110234,389117138,0,0,452344,110234,25,2799,299650,39556,0,80,80,227,0,0.0,0,0.0,0,376888,0,688064768,29625416,0,0,376888,376888,0.0,0,0,1,2,0,92,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,7632,8,0,0,96,8832,0,0,0,0,1344,56,512,32,0,896,768,56,48,0,0,376888.0,452344.0,0.0,0.0,79951.0,376888.0,452344.0,0.0,110234.0,25.0,0.0,0.0,376888.0,376888.0,0.0,0.0,4096.0,0.0,252064576,376888,2,0,,,,,,,
cold_frozen_i1m_h8_s7_state0_mac0,frozen,cold,final,8,7,i1m,0,0,25000000,25000000,25000000,snapshot,False,23400000.0,57799987.0,25000000,23400255,378486,80282,378486,80282,454298,454298,0,110704,25,113598.0,2809.0,0.0,512.0,8.0,64,4096,262144,4096.0,4096,80282,2,113598,0,189786,0,189786,218298173404,186977,215153875024,110704,390107518,0,0,454298,110704,25,2809,300947,39728,0,85,85,227,0,0.0,0,0.0,0,378486,0,690990376,29751947,0,0,378486,378486,0.0,0,0,1,2,0,92,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,7632,8,0,0,96,8832,0,0,0,0,1344,56,512,32,0,896,768,56,48,0,0,378486.0,454298.0,0.0,0.0,80282.0,378486.0,454298.0,0.0,110704.0,25.0,0.0,0.0,378486.0,378486.0,0.0,0.0,4096.0,0.0,253134192,378486,2,0,,,,,,,
cold_frozen_i1m_h8_s7_state0_mac0,frozen,cold,final,8,7,i1m,0,0,25000000,25000000,25000000,snapshot,False,23500000.0,58038989.0,25000000,23500253,380087,80602,380087,80602,456234,456234,0,111177,25,114075.0,2820.0,0.0,512.0,8.0,64,4096,262144,4096.0,4096,80602,2,114075,0,190583,0,190583,219166828705,187763,216009224436,111177,390700286,0,0,456234,111177,25,2820,302243,39891,0,78,78,227,0,0.0,0,0.0,0,380087,0,693916536,29878163,0,0,380087,380087,0.0,0,0,1,2,0,92,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,7632,8,0,0,96,8832,0,0,0,0,1344,56,512,32,0,896,768,56,48,0,0,380087.0,456234.0,0.0,0.0,80602.0,380087.0,456234.0,0.0,111177.0,25.0,0.0,0.0,380087.0,380087.0,0.0,0.0,4096.0,0.0,254205296,380087,2,0,,,,,,,
